/usr/local/openjdk-11/bin/java -cp /opt/ycsb/slf4j-api-1.7.30.jar:/opt/ycsb/slf4j-simple-1.7.30.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.14.jar:/opt/ycsb/jdbc-binding/conf:/opt/ycsb/conf:/opt/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/opt/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/opt/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/opt/ycsb/lib/HdrHistogram-2.1.4.jar:/opt/ycsb/lib/jackson-core-asl-1.9.4.jar:/opt/ycsb/jdbc-binding/lib/commons-collections-3.2.1.jar:/opt/ycsb/jdbc-binding/lib/jdbc-binding-0.18.0-SNAPSHOT.jar:/opt/ycsb/jdbc-binding/lib/serp-1.13.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-lib-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jms_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-kernel-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jta_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/commons-pool-1.5.4.jar:/opt/ycsb/jdbc-binding/lib/openjpa-jdbc-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.23.jar:/opt/ycsb/jdbc-binding/lib/commons-lang-2.4.jar site.ycsb.Client -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
Command line: -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Adding shard node URL: jdbc:postgresql://10.0.2.5:5432/ycsb
2021-09-16 19:53:33:429 0 sec: 0 operations; est completion in 0 second 
Using shards: 1, batchSize:7000, fetchSize: 3000
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2021-09-16 19:53:43:373 10 sec: 88 operations; 8.8 current ops/sec; est completion in 18 minutes [READ: Count=42, Max=272639, Min=46944, Avg=84490.67, 90=109119, 99=272639, 99.9=272639, 99.99=272639] [UPDATE: Count=47, Max=268543, Min=51040, Avg=124730.89, 90=201471, 99=268543, 99.9=268543, 99.99=268543] 
2021-09-16 19:53:53:373 20 sec: 193 operations; 10.5 current ops/sec; est completion in 16 minutes [READ: Count=49, Max=145023, Min=47328, Avg=78443.43, 90=93567, 99=145023, 99.9=145023, 99.99=145023] [UPDATE: Count=55, Max=203647, Min=49568, Avg=109940.07, 90=159615, 99=192639, 99.9=203647, 99.99=203647] 
2021-09-16 19:54:03:373 30 sec: 260 operations; 6.7 current ops/sec; est completion in 18 minutes [READ: Count=37, Max=131327, Min=46688, Avg=70212.32, 90=92799, 99=131327, 99.9=131327, 99.99=131327] [UPDATE: Count=30, Max=187775, Min=47744, Avg=112690.67, 90=167167, 99=187775, 99.9=187775, 99.99=187775] 
2021-09-16 19:54:13:373 40 sec: 343 operations; 8.3 current ops/sec; est completion in 18 minutes [READ: Count=37, Max=95615, Min=48704, Avg=71618.16, 90=88895, 99=95615, 99.9=95615, 99.99=95615] [UPDATE: Count=46, Max=6565887, Min=48640, Avg=246379.13, 90=149375, 99=6565887, 99.9=6565887, 99.99=6565887] 
2021-09-16 19:54:23:373 50 sec: 399 operations; 5.6 current ops/sec; est completion in 20 minutes [READ: Count=28, Max=130815, Min=48160, Avg=71870.29, 90=87743, 99=130815, 99.9=130815, 99.99=130815] [UPDATE: Count=28, Max=5328895, Min=47808, Avg=287053.71, 90=151295, 99=5328895, 99.9=5328895, 99.99=5328895] 
2021-09-16 19:54:33:373 60 sec: 495 operations; 9.6 current ops/sec; est completion in 19 minutes [READ: Count=44, Max=137215, Min=46528, Avg=72812, 90=92223, 99=137215, 99.9=137215, 99.99=137215] [UPDATE: Count=52, Max=204287, Min=48000, Avg=118224, 90=158207, 99=199167, 99.9=204287, 99.99=204287] 
2021-09-16 19:54:43:373 70 sec: 504 operations; 0.9 current ops/sec; est completion in 21 minutes [READ: Count=3, Max=87487, Min=48640, Avg=61728, 90=87487, 99=87487, 99.9=87487, 99.99=87487] [UPDATE: Count=6, Max=6397951, Min=50016, Avg=1155704, 90=169087, 99=6397951, 99.9=6397951, 99.99=6397951] 
2021-09-16 19:54:53:373 80 sec: 516 operations; 1.2 current ops/sec; est completion in 24 minutes [READ: Count=5, Max=111487, Min=47680, Avg=79363.2, 90=111487, 99=111487, 99.9=111487, 99.99=111487] [UPDATE: Count=7, Max=12533759, Min=67712, Avg=1869846.86, 90=133247, 99=12533759, 99.9=12533759, 99.99=12533759] 
2021-09-16 19:55:03:373 90 sec: 603 operations; 8.7 current ops/sec; est completion in 23 minutes [READ: Count=37, Max=925183, Min=47808, Avg=94101.19, 90=90623, 99=925183, 99.9=925183, 99.99=925183] [UPDATE: Count=50, Max=195967, Min=47968, Avg=110470.4, 90=147071, 99=195967, 99.9=195967, 99.99=195967] 
2021-09-16 19:55:13:373 100 sec: 617 operations; 1.4 current ops/sec; est completion in 25 minutes [READ: Count=11, Max=105343, Min=48320, Avg=76356.36, 90=90559, 99=105343, 99.9=105343, 99.99=105343] [UPDATE: Count=3, Max=9879551, Min=126016, Avg=3384373.33, 90=9879551, 99=9879551, 99.9=9879551, 99.99=9879551] 
2021-09-16 19:55:23:373 110 sec: 722 operations; 10.5 current ops/sec; est completion in 23 minutes [READ: Count=45, Max=118079, Min=47008, Avg=72224, 90=91711, 99=118079, 99.9=118079, 99.99=118079] [UPDATE: Count=60, Max=197887, Min=48384, Avg=102818.13, 90=148351, 99=188799, 99.9=197887, 99.99=197887] 
2021-09-16 19:55:33:373 120 sec: 809 operations; 8.7 current ops/sec; est completion in 22 minutes [READ: Count=45, Max=114367, Min=46368, Avg=76025.96, 90=91839, 99=114367, 99.9=114367, 99.99=114367] [UPDATE: Count=42, Max=2883583, Min=47840, Avg=167709.33, 90=148863, 99=2883583, 99.9=2883583, 99.99=2883583] 
2021-09-16 19:55:43:373 130 sec: 830 operations; 2.1 current ops/sec; est completion in 23 minutes [READ: Count=12, Max=142847, Min=50528, Avg=88089.33, 90=89471, 99=142847, 99.9=142847, 99.99=142847] [UPDATE: Count=10, Max=7950335, Min=94080, Avg=907091.2, 90=176511, 99=7950335, 99.9=7950335, 99.99=7950335] 
2021-09-16 19:55:53:373 140 sec: 930 operations; 10 current ops/sec; est completion in 22 minutes [READ: Count=56, Max=123135, Min=47040, Avg=71978.29, 90=88191, 99=88767, 99.9=123135, 99.99=123135] [UPDATE: Count=43, Max=1331199, Min=48448, Avg=137594.42, 90=154879, 99=1331199, 99.9=1331199, 99.99=1331199] 
2021-09-16 19:56:03:373 150 sec: 1040 operations; 11 current ops/sec; est completion in 21 minutes [READ: Count=60, Max=132223, Min=47904, Avg=74178.93, 90=92735, 99=131967, 99.9=132223, 99.99=132223] [UPDATE: Count=50, Max=187647, Min=76480, Avg=110415.36, 90=150655, 99=187647, 99.9=187647, 99.99=187647] 
2021-09-16 19:56:13:373 160 sec: 1055 operations; 1.5 current ops/sec; est completion in 22 minutes [READ: Count=7, Max=89087, Min=47808, Avg=73266.29, 90=88959, 99=89087, 99.9=89087, 99.99=89087] [UPDATE: Count=8, Max=166783, Min=53568, Avg=116892, 90=163199, 99=166783, 99.9=166783, 99.99=166783] 
2021-09-16 19:56:23:373 170 sec: 1069 operations; 1.4 current ops/sec; est completion in 23 minutes [READ: Count=5, Max=83391, Min=47808, Avg=70940.8, 90=83391, 99=83391, 99.9=83391, 99.99=83391] [UPDATE: Count=9, Max=17301503, Min=78528, Avg=2020945.78, 90=149375, 99=17301503, 99.9=17301503, 99.99=17301503] 
2021-09-16 19:56:33:373 180 sec: 1156 operations; 8.7 current ops/sec; est completion in 22 minutes [READ: Count=47, Max=132351, Min=47680, Avg=76490.89, 90=90943, 99=132351, 99.9=132351, 99.99=132351] [UPDATE: Count=40, Max=904703, Min=45984, Avg=128292.4, 90=153087, 99=904703, 99.9=904703, 99.99=904703] 
2021-09-16 19:56:43:373 190 sec: 1227 operations; 7.1 current ops/sec; est completion in 22 minutes [READ: Count=30, Max=129279, Min=48128, Avg=72742.4, 90=90943, 99=129279, 99.9=129279, 99.99=129279] [UPDATE: Count=41, Max=2181119, Min=49440, Avg=185886.83, 90=159231, 99=2181119, 99.9=2181119, 99.99=2181119] 
2021-09-16 19:56:53:373 200 sec: 1227 operations; 0 current ops/sec; est completion in 23 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-16 19:57:03:373 210 sec: 1290 operations; 6.3 current ops/sec; est completion in 23 minutes [READ: Count=32, Max=130879, Min=46976, Avg=72450.5, 90=87935, 99=130879, 99.9=130879, 99.99=130879] [UPDATE: Count=31, Max=13721599, Min=48160, Avg=616605.94, 90=150911, 99=13721599, 99.9=13721599, 99.99=13721599] 
2021-09-16 19:57:13:373 220 sec: 1399 operations; 10.9 current ops/sec; est completion in 22 minutes [READ: Count=59, Max=97535, Min=47360, Avg=79507.25, 90=93247, 99=97215, 99.9=97535, 99.99=97535] [UPDATE: Count=50, Max=200447, Min=48576, Avg=106394.24, 90=146047, 99=200447, 99.9=200447, 99.99=200447] 
2021-09-16 19:57:23:373 230 sec: 1409 operations; 1 current ops/sec; est completion in 23 minutes [READ: Count=4, Max=87167, Min=47328, Avg=65792, 90=87167, 99=87167, 99.9=87167, 99.99=87167] [UPDATE: Count=6, Max=131199, Min=69312, Avg=87568, 90=91135, 99=131199, 99.9=131199, 99.99=131199] 
2021-09-16 19:57:33:373 240 sec: 1494 operations; 8.5 current ops/sec; est completion in 22 minutes [READ: Count=41, Max=93439, Min=48416, Avg=72767.22, 90=89535, 99=93439, 99.9=93439, 99.99=93439] [UPDATE: Count=44, Max=9535487, Min=54816, Avg=369453.09, 90=151807, 99=9535487, 99.9=9535487, 99.99=9535487] 
