/usr/local/openjdk-11/bin/java -cp /opt/ycsb/slf4j-api-1.7.30.jar:/opt/ycsb/slf4j-simple-1.7.30.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.14.jar:/opt/ycsb/jdbc-binding/conf:/opt/ycsb/conf:/opt/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/opt/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/opt/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/opt/ycsb/lib/HdrHistogram-2.1.4.jar:/opt/ycsb/lib/jackson-core-asl-1.9.4.jar:/opt/ycsb/jdbc-binding/lib/commons-collections-3.2.1.jar:/opt/ycsb/jdbc-binding/lib/jdbc-binding-0.18.0-SNAPSHOT.jar:/opt/ycsb/jdbc-binding/lib/serp-1.13.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-lib-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jms_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-kernel-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jta_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/commons-pool-1.5.4.jar:/opt/ycsb/jdbc-binding/lib/openjpa-jdbc-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.23.jar:/opt/ycsb/jdbc-binding/lib/commons-lang-2.4.jar site.ycsb.Client -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
Command line: -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Adding shard node URL: jdbc:postgresql://10.0.2.5:5432/ycsb
2021-09-19 16:06:49:740 0 sec: 0 operations; est completion in 0 second 
Using shards: 1, batchSize:7000, fetchSize: 3000
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2021-09-19 16:06:59:689 10 sec: 65 operations; 6.5 current ops/sec; est completion in 25 minutes [READ: Count=35, Max=283135, Min=50240, Avg=106850.29, 90=178815, 99=283135, 99.9=283135, 99.99=283135] [UPDATE: Count=30, Max=278783, Min=94208, Avg=187924.27, 90=222079, 99=278783, 99.9=278783, 99.99=278783] 
2021-09-19 16:07:09:688 20 sec: 147 operations; 8.2 current ops/sec; est completion in 22 minutes [READ: Count=42, Max=194943, Min=48224, Avg=91563.05, 90=126911, 99=194943, 99.9=194943, 99.99=194943] [UPDATE: Count=41, Max=229759, Min=57312, Avg=149763.9, 90=207103, 99=229759, 99.9=229759, 99.99=229759] 
2021-09-19 16:07:19:688 30 sec: 205 operations; 5.8 current ops/sec; est completion in 23 minutes [READ: Count=27, Max=155903, Min=49984, Avg=75998.22, 90=92543, 99=155903, 99.9=155903, 99.99=155903] [UPDATE: Count=30, Max=213119, Min=54816, Avg=143634.13, 90=207359, 99=213119, 99.9=213119, 99.99=213119] 
2021-09-19 16:07:29:688 40 sec: 268 operations; 6.3 current ops/sec; est completion in 24 minutes [READ: Count=37, Max=150783, Min=50112, Avg=85574.92, 90=101887, 99=150783, 99.9=150783, 99.99=150783] [UPDATE: Count=26, Max=4706303, Min=88832, Avg=339517.54, 90=207871, 99=4706303, 99.9=4706303, 99.99=4706303] 
2021-09-19 16:07:39:688 50 sec: 320 operations; 5.2 current ops/sec; est completion in 25 minutes [READ: Count=29, Max=158207, Min=49600, Avg=76055.17, 90=91903, 99=158207, 99.9=158207, 99.99=158207] [UPDATE: Count=23, Max=5967871, Min=93440, Avg=405433.04, 90=206335, 99=5967871, 99.9=5967871, 99.99=5967871] 
2021-09-19 16:07:49:688 60 sec: 388 operations; 6.8 current ops/sec; est completion in 24 minutes [READ: Count=33, Max=151295, Min=49664, Avg=82578.91, 90=113727, 99=151295, 99.9=151295, 99.99=151295] [UPDATE: Count=35, Max=1306623, Min=87040, Avg=206493.26, 90=213759, 99=1306623, 99.9=1306623, 99.99=1306623] 
2021-09-19 16:07:59:688 70 sec: 436 operations; 4.8 current ops/sec; est completion in 25 minutes [READ: Count=30, Max=193151, Min=48320, Avg=94153.6, 90=137855, 99=193151, 99.9=193151, 99.99=193151] [UPDATE: Count=18, Max=205951, Min=94080, Avg=156352, 90=202239, 99=205951, 99.9=205951, 99.99=205951] 
2021-09-19 16:08:09:688 80 sec: 488 operations; 5.2 current ops/sec; est completion in 26 minutes [READ: Count=21, Max=192127, Min=50496, Avg=77875.05, 90=99775, 99=192127, 99.9=192127, 99.99=192127] [UPDATE: Count=31, Max=5570559, Min=91712, Avg=411436.39, 90=206719, 99=5570559, 99.9=5570559, 99.99=5570559] 
2021-09-19 16:08:19:688 90 sec: 523 operations; 3.5 current ops/sec; est completion in 27 minutes [READ: Count=19, Max=194943, Min=59040, Avg=90976, 90=94399, 99=194943, 99.9=194943, 99.99=194943] [UPDATE: Count=16, Max=200063, Min=91392, Avg=145956, 90=178431, 99=200063, 99.9=200063, 99.99=200063] 
2021-09-19 16:08:29:688 100 sec: 555 operations; 3.2 current ops/sec; est completion in 28 minutes [READ: Count=18, Max=156671, Min=48736, Avg=89810.67, 90=105855, 99=156671, 99.9=156671, 99.99=156671] [UPDATE: Count=14, Max=10641407, Min=91776, Avg=902681.14, 90=210303, 99=10641407, 99.9=10641407, 99.99=10641407] 
2021-09-19 16:08:39:688 110 sec: 565 operations; 1 current ops/sec; est completion in 30 minutes [READ: Count=4, Max=92159, Min=51744, Avg=75988, 90=92159, 99=92159, 99.9=92159, 99.99=92159] [UPDATE: Count=6, Max=9822207, Min=142720, Avg=1783477.33, 90=202367, 99=9822207, 99.9=9822207, 99.99=9822207] 
2021-09-19 16:08:49:688 120 sec: 565 operations; 0 current ops/sec; est completion in 33 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-19 16:08:59:688 130 sec: 589 operations; 2.4 current ops/sec; est completion in 34 minutes [READ: Count=15, Max=15474687, Min=50848, Avg=1110805.33, 90=118207, 99=15474687, 99.9=15474687, 99.99=15474687] [UPDATE: Count=9, Max=160127, Min=87360, Avg=124643.56, 90=140159, 99=160127, 99.9=160127, 99.99=160127] 
2021-09-19 16:09:09:688 140 sec: 620 operations; 3.1 current ops/sec; est completion in 35 minutes [READ: Count=16, Max=181759, Min=50144, Avg=95377, 90=130687, 99=181759, 99.9=181759, 99.99=181759] [UPDATE: Count=15, Max=4607999, Min=90688, Avg=492375.47, 90=795647, 99=4607999, 99.9=4607999, 99.99=4607999] 
2021-09-19 16:09:19:688 150 sec: 631 operations; 1.1 current ops/sec; est completion in 37 minutes [READ: Count=4, Max=92351, Min=50912, Avg=79204, 90=92351, 99=92351, 99.9=92351, 99.99=92351] [UPDATE: Count=7, Max=12550143, Min=111296, Avg=1932621.71, 90=207999, 99=12550143, 99.9=12550143, 99.99=12550143] 
2021-09-19 16:09:29:688 160 sec: 714 operations; 8.3 current ops/sec; est completion in 34 minutes [READ: Count=44, Max=204415, Min=50208, Avg=87905.09, 90=123007, 99=204415, 99.9=204415, 99.99=204415] [UPDATE: Count=39, Max=221183, Min=81728, Avg=159987.69, 90=205055, 99=221183, 99.9=221183, 99.99=221183] 
2021-09-19 16:09:39:688 170 sec: 771 operations; 5.7 current ops/sec; est completion in 33 minutes [READ: Count=27, Max=193919, Min=48128, Avg=90960.59, 90=139263, 99=193919, 99.9=193919, 99.99=193919] [UPDATE: Count=30, Max=244095, Min=54752, Avg=146706.13, 90=203135, 99=244095, 99.9=244095, 99.99=244095] 
2021-09-19 16:09:49:688 180 sec: 828 operations; 5.7 current ops/sec; est completion in 33 minutes [READ: Count=27, Max=189055, Min=50240, Avg=102061.04, 90=137215, 99=189055, 99.9=189055, 99.99=189055] [UPDATE: Count=30, Max=5963775, Min=52416, Avg=345775.47, 90=201727, 99=5963775, 99.9=5963775, 99.99=5963775] 
2021-09-19 16:09:59:688 190 sec: 896 operations; 6.8 current ops/sec; est completion in 32 minutes [READ: Count=29, Max=184191, Min=49792, Avg=86815.45, 90=110079, 99=184191, 99.9=184191, 99.99=184191] [UPDATE: Count=39, Max=980991, Min=83328, Avg=170496, 90=207871, 99=980991, 99.9=980991, 99.99=980991] 
