/usr/local/openjdk-11/bin/java -cp /opt/ycsb/slf4j-api-1.7.30.jar:/opt/ycsb/slf4j-simple-1.7.30.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.14.jar:/opt/ycsb/jdbc-binding/conf:/opt/ycsb/conf:/opt/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/opt/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/opt/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/opt/ycsb/lib/HdrHistogram-2.1.4.jar:/opt/ycsb/lib/jackson-core-asl-1.9.4.jar:/opt/ycsb/jdbc-binding/lib/commons-collections-3.2.1.jar:/opt/ycsb/jdbc-binding/lib/jdbc-binding-0.18.0-SNAPSHOT.jar:/opt/ycsb/jdbc-binding/lib/serp-1.13.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-lib-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jms_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-kernel-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jta_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/commons-pool-1.5.4.jar:/opt/ycsb/jdbc-binding/lib/openjpa-jdbc-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.23.jar:/opt/ycsb/jdbc-binding/lib/commons-lang-2.4.jar site.ycsb.Client -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
Command line: -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Adding shard node URL: jdbc:postgresql://10.0.2.5:5432/ycsb
2021-09-18 18:54:33:390 0 sec: 0 operations; est completion in 0 second 
Using shards: 1, batchSize:7000, fetchSize: 3000
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2021-09-18 18:54:43:342 10 sec: 74 operations; 7.4 current ops/sec; est completion in 22 minutes [READ: Count=44, Max=336383, Min=48768, Avg=95440.73, 90=153471, 99=336383, 99.9=336383, 99.99=336383] [UPDATE: Count=30, Max=356607, Min=81216, Avg=171848.53, 90=220927, 99=356607, 99.9=356607, 99.99=356607] 
2021-09-18 18:54:53:342 20 sec: 159 operations; 8.5 current ops/sec; est completion in 20 minutes [READ: Count=40, Max=169727, Min=46816, Avg=81128, 90=103423, 99=169727, 99.9=169727, 99.99=169727] [UPDATE: Count=46, Max=222975, Min=58112, Avg=147172.52, 90=198399, 99=222975, 99.9=222975, 99.99=222975] 
2021-09-18 18:55:03:342 30 sec: 239 operations; 8 current ops/sec; est completion in 20 minutes [READ: Count=35, Max=168959, Min=47936, Avg=84081.83, 90=156671, 99=168959, 99.9=168959, 99.99=168959] [UPDATE: Count=44, Max=336127, Min=88448, Avg=149155.64, 90=196223, 99=336127, 99.9=336127, 99.99=336127] 
2021-09-18 18:55:13:342 40 sec: 314 operations; 7.5 current ops/sec; est completion in 20 minutes [READ: Count=48, Max=126271, Min=46304, Avg=78811.33, 90=91007, 99=126271, 99.9=126271, 99.99=126271] [UPDATE: Count=27, Max=1819647, Min=86592, Avg=245153.19, 90=201855, 99=1819647, 99.9=1819647, 99.99=1819647] 
2021-09-18 18:55:23:342 50 sec: 346 operations; 3.2 current ops/sec; est completion in 23 minutes [READ: Count=17, Max=95295, Min=48512, Avg=74965.65, 90=87871, 99=95295, 99.9=95295, 99.99=95295] [UPDATE: Count=15, Max=6492159, Min=94464, Avg=571897.6, 90=197887, 99=6492159, 99.9=6492159, 99.99=6492159] 
2021-09-18 18:55:33:342 60 sec: 416 operations; 7 current ops/sec; est completion in 23 minutes [READ: Count=38, Max=171007, Min=48608, Avg=92870.32, 90=166655, 99=171007, 99.9=171007, 99.99=171007] [UPDATE: Count=32, Max=829951, Min=80064, Avg=155455, 90=194559, 99=829951, 99.9=829951, 99.99=829951] 
2021-09-18 18:55:43:342 70 sec: 416 operations; 0 current ops/sec; est completion in 26 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 18:55:53:342 80 sec: 463 operations; 4.7 current ops/sec; est completion in 27 minutes [READ: Count=22, Max=170239, Min=46304, Avg=80738.18, 90=108351, 99=170239, 99.9=170239, 99.99=170239] [UPDATE: Count=25, Max=14901247, Min=77376, Avg=735720.96, 90=200447, 99=14901247, 99.9=14901247, 99.99=14901247] 
2021-09-18 18:56:03:342 90 sec: 483 operations; 2 current ops/sec; est completion in 29 minutes [READ: Count=11, Max=168319, Min=48192, Avg=83492.36, 90=131199, 99=168319, 99.9=168319, 99.99=168319] [UPDATE: Count=9, Max=9469951, Min=89600, Avg=1174172.44, 90=197247, 99=9469951, 99.9=9469951, 99.99=9469951] 
2021-09-18 18:56:13:342 100 sec: 511 operations; 2.8 current ops/sec; est completion in 30 minutes [READ: Count=12, Max=166143, Min=48608, Avg=88986.67, 90=165119, 99=166143, 99.9=166143, 99.99=166143] [UPDATE: Count=16, Max=6709247, Min=76544, Avg=554420, 90=193151, 99=6709247, 99.9=6709247, 99.99=6709247] 
2021-09-18 18:56:23:342 110 sec: 598 operations; 8.7 current ops/sec; est completion in 28 minutes [READ: Count=51, Max=175359, Min=48160, Avg=91633.57, 90=164223, 99=173695, 99.9=175359, 99.99=175359] [UPDATE: Count=36, Max=208767, Min=73856, Avg=147633.78, 90=182143, 99=208767, 99.9=208767, 99.99=208767] 
2021-09-18 18:56:33:342 120 sec: 695 operations; 9.7 current ops/sec; est completion in 26 minutes [READ: Count=56, Max=162047, Min=47072, Avg=75785.43, 90=93823, 99=158335, 99.9=162047, 99.99=162047] [UPDATE: Count=41, Max=196863, Min=86592, Avg=139969.56, 90=188543, 99=196863, 99.9=196863, 99.99=196863] 
2021-09-18 18:56:43:342 130 sec: 785 operations; 9 current ops/sec; est completion in 25 minutes [READ: Count=44, Max=184063, Min=48288, Avg=74144.36, 90=90559, 99=184063, 99.9=184063, 99.99=184063] [UPDATE: Count=46, Max=203135, Min=82176, Avg=146571.83, 90=193279, 99=203135, 99.9=203135, 99.99=203135] 
2021-09-18 18:56:53:342 140 sec: 831 operations; 4.6 current ops/sec; est completion in 25 minutes [READ: Count=25, Max=168319, Min=47200, Avg=77466.88, 90=102719, 99=168319, 99.9=168319, 99.99=168319] [UPDATE: Count=21, Max=3805183, Min=90112, Avg=324454.1, 90=197759, 99=3805183, 99.9=3805183, 99.99=3805183] 
2021-09-18 18:57:03:342 150 sec: 856 operations; 2.5 current ops/sec; est completion in 26 minutes [READ: Count=12, Max=90687, Min=47008, Avg=70734.67, 90=90559, 99=90687, 99.9=90687, 99.99=90687] [UPDATE: Count=13, Max=1765375, Min=100864, Avg=278530.46, 90=196991, 99=1765375, 99.9=1765375, 99.99=1765375] 
2021-09-18 18:57:13:342 160 sec: 856 operations; 0 current ops/sec; est completion in 28 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 18:57:23:342 170 sec: 910 operations; 5.4 current ops/sec; est completion in 28 minutes [READ: Count=22, Max=168703, Min=47616, Avg=85389.82, 90=99519, 99=168703, 99.9=168703, 99.99=168703] [UPDATE: Count=32, Max=18153471, Min=59488, Avg=712112.5, 90=196991, 99=18153471, 99.9=18153471, 99.99=18153471] 
2021-09-18 18:57:33:342 180 sec: 910 operations; 0 current ops/sec; est completion in 29 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 18:57:43:342 190 sec: 988 operations; 7.8 current ops/sec; est completion in 28 minutes [READ: Count=40, Max=12812287, Min=48352, Avg=399254, 90=92991, 99=12812287, 99.9=12812287, 99.99=12812287] [UPDATE: Count=38, Max=850431, Min=91904, Avg=159441.68, 90=194687, 99=850431, 99.9=850431, 99.99=850431] 
2021-09-18 18:57:53:342 200 sec: 1054 operations; 6.6 current ops/sec; est completion in 28 minutes [READ: Count=42, Max=173183, Min=48768, Avg=91377.14, 90=149503, 99=173183, 99.9=173183, 99.99=173183] [UPDATE: Count=24, Max=202239, Min=82048, Avg=144586.67, 90=192767, 99=202239, 99.9=202239, 99.99=202239] 
2021-09-18 18:58:03:342 210 sec: 1131 operations; 7.7 current ops/sec; est completion in 27 minutes [READ: Count=45, Max=170367, Min=48416, Avg=83645.51, 90=103231, 99=170367, 99.9=170367, 99.99=170367] [UPDATE: Count=32, Max=3993599, Min=86848, Avg=282059, 90=209919, 99=3993599, 99.9=3993599, 99.99=3993599] 
2021-09-18 18:58:13:342 220 sec: 1155 operations; 2.4 current ops/sec; est completion in 28 minutes [READ: Count=14, Max=92415, Min=48352, Avg=73770.29, 90=89599, 99=92415, 99.9=92415, 99.99=92415] [UPDATE: Count=10, Max=207743, Min=88448, Avg=146092.8, 90=199807, 99=207743, 99.9=207743, 99.99=207743] 
2021-09-18 18:58:23:342 230 sec: 1222 operations; 6.7 current ops/sec; est completion in 27 minutes [READ: Count=33, Max=8560639, Min=48544, Avg=343160.73, 90=155007, 99=8560639, 99.9=8560639, 99.99=8560639] [UPDATE: Count=34, Max=1279999, Min=86912, Avg=176733.18, 90=190975, 99=1279999, 99.9=1279999, 99.99=1279999] 
2021-09-18 18:58:33:342 240 sec: 1222 operations; 0 current ops/sec; est completion in 28 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 18:58:43:342 250 sec: 1249 operations; 2.7 current ops/sec; est completion in 29 minutes [READ: Count=17, Max=169343, Min=48064, Avg=71365.65, 90=86975, 99=169343, 99.9=169343, 99.99=169343] [UPDATE: Count=10, Max=11427839, Min=72576, Avg=1265145.6, 90=202751, 99=11427839, 99.9=11427839, 99.99=11427839] 
2021-09-18 18:58:53:342 260 sec: 1284 operations; 3.5 current ops/sec; est completion in 29 minutes [READ: Count=21, Max=174719, Min=48384, Avg=86561.52, 90=96255, 99=174719, 99.9=174719, 99.99=174719] [UPDATE: Count=14, Max=10788863, Min=70720, Avg=901965.71, 90=194175, 99=10788863, 99.9=10788863, 99.99=10788863] 
2021-09-18 18:59:03:342 270 sec: 1284 operations; 0 current ops/sec; est completion in 30 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 18:59:13:342 280 sec: 1301 operations; 1.7 current ops/sec; est completion in 31 minutes [READ: Count=10, Max=172671, Min=51040, Avg=86460.8, 90=92287, 99=172671, 99.9=172671, 99.99=172671] [UPDATE: Count=7, Max=20135935, Min=87424, Avg=2990148.57, 90=190847, 99=20135935, 99.9=20135935, 99.99=20135935] 
2021-09-18 18:59:23:342 290 sec: 1383 operations; 8.2 current ops/sec; est completion in 30 minutes [READ: Count=36, Max=189695, Min=47840, Avg=87151.56, 90=116095, 99=189695, 99.9=189695, 99.99=189695] [UPDATE: Count=46, Max=208895, Min=86400, Avg=147878.96, 90=191743, 99=208895, 99.9=208895, 99.99=208895] 
