/usr/local/openjdk-11/bin/java -cp /opt/ycsb/slf4j-api-1.7.30.jar:/opt/ycsb/slf4j-simple-1.7.30.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.14.jar:/opt/ycsb/jdbc-binding/conf:/opt/ycsb/conf:/opt/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/opt/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/opt/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/opt/ycsb/lib/HdrHistogram-2.1.4.jar:/opt/ycsb/lib/jackson-core-asl-1.9.4.jar:/opt/ycsb/jdbc-binding/lib/commons-collections-3.2.1.jar:/opt/ycsb/jdbc-binding/lib/jdbc-binding-0.18.0-SNAPSHOT.jar:/opt/ycsb/jdbc-binding/lib/serp-1.13.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-lib-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jms_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-kernel-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jta_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/commons-pool-1.5.4.jar:/opt/ycsb/jdbc-binding/lib/openjpa-jdbc-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.23.jar:/opt/ycsb/jdbc-binding/lib/commons-lang-2.4.jar site.ycsb.Client -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
Command line: -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Adding shard node URL: jdbc:postgresql://10.0.2.5:5432/ycsb
2021-09-18 09:35:46:203 0 sec: 0 operations; est completion in 0 second 
Using shards: 1, batchSize:7000, fetchSize: 3000
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2021-09-18 09:35:56:143 10 sec: 68 operations; 6.8 current ops/sec; est completion in 24 minutes [READ: Count=37, Max=272127, Min=46944, Avg=100233.51, 90=171775, 99=272127, 99.9=272127, 99.99=272127] [UPDATE: Count=31, Max=366335, Min=87872, Avg=183177.29, 90=233727, 99=366335, 99.9=366335, 99.99=366335] 
2021-09-18 09:36:06:142 20 sec: 161 operations; 9.3 current ops/sec; est completion in 20 minutes [READ: Count=52, Max=198783, Min=47552, Avg=77345.85, 90=92479, 99=147711, 99.9=198783, 99.99=198783] [UPDATE: Count=41, Max=667647, Min=58016, Avg=143965.66, 90=198399, 99=667647, 99.9=667647, 99.99=667647] 
2021-09-18 09:36:16:142 30 sec: 210 operations; 4.9 current ops/sec; est completion in 23 minutes [READ: Count=29, Max=171775, Min=47520, Avg=83143.72, 90=90687, 99=171775, 99.9=171775, 99.99=171775] [UPDATE: Count=20, Max=197375, Min=74752, Avg=124825.6, 90=186623, 99=197375, 99.9=197375, 99.99=197375] 
2021-09-18 09:36:26:142 40 sec: 210 operations; 0 current ops/sec; est completion in 31 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 09:36:36:142 50 sec: 268 operations; 5.8 current ops/sec; est completion in 30 minutes [READ: Count=28, Max=96639, Min=46624, Avg=75380.57, 90=89215, 99=96639, 99.9=96639, 99.99=96639] [UPDATE: Count=30, Max=15794175, Min=77056, Avg=675457.07, 90=193023, 99=15794175, 99.9=15794175, 99.99=15794175] 
2021-09-18 09:36:46:142 60 sec: 292 operations; 2.4 current ops/sec; est completion in 33 minutes [READ: Count=10, Max=117695, Min=46464, Avg=81088, 90=88447, 99=117695, 99.9=117695, 99.99=117695] [UPDATE: Count=14, Max=10207231, Min=84096, Avg=841856, 90=190975, 99=10207231, 99.9=10207231, 99.99=10207231] 
2021-09-18 09:36:56:142 70 sec: 342 operations; 5 current ops/sec; est completion in 32 minutes [READ: Count=19, Max=190591, Min=46560, Avg=79269.05, 90=108799, 99=190591, 99.9=190591, 99.99=190591] [UPDATE: Count=31, Max=4378623, Min=75584, Avg=275110.19, 90=192383, 99=4378623, 99.9=4378623, 99.99=4378623] 
2021-09-18 09:37:06:142 80 sec: 419 operations; 7.7 current ops/sec; est completion in 30 minutes [READ: Count=31, Max=164095, Min=47296, Avg=82050.06, 90=133247, 99=164095, 99.9=164095, 99.99=164095] [UPDATE: Count=46, Max=207231, Min=74432, Avg=130870.96, 90=172031, 99=207231, 99.9=207231, 99.99=207231] 
2021-09-18 09:37:16:142 90 sec: 445 operations; 2.6 current ops/sec; est completion in 32 minutes [READ: Count=10, Max=101951, Min=47488, Avg=72284.8, 90=87167, 99=101951, 99.9=101951, 99.99=101951] [UPDATE: Count=16, Max=2363391, Min=53664, Avg=267284, 90=187519, 99=2363391, 99.9=2363391, 99.99=2363391] 
2021-09-18 09:37:26:142 100 sec: 503 operations; 5.8 current ops/sec; est completion in 31 minutes [READ: Count=24, Max=126911, Min=45824, Avg=74557.33, 90=93631, 99=126911, 99.9=126911, 99.99=126911] [UPDATE: Count=34, Max=7671807, Min=84864, Avg=364123.29, 90=194559, 99=7671807, 99.9=7671807, 99.99=7671807] 
2021-09-18 09:37:36:142 110 sec: 577 operations; 7.4 current ops/sec; est completion in 29 minutes [READ: Count=41, Max=197119, Min=47104, Avg=80296.2, 90=91519, 99=197119, 99.9=197119, 99.99=197119] [UPDATE: Count=33, Max=3538943, Min=74240, Avg=238304, 90=191615, 99=3538943, 99.9=3538943, 99.99=3538943] 
2021-09-18 09:37:46:142 120 sec: 577 operations; 0 current ops/sec; est completion in 32 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 09:37:56:142 130 sec: 609 operations; 3.2 current ops/sec; est completion in 33 minutes [READ: Count=19, Max=122175, Min=47424, Avg=77597.47, 90=92415, 99=122175, 99.9=122175, 99.99=122175] [UPDATE: Count=13, Max=15941631, Min=87680, Avg=1358766.77, 90=199807, 99=15941631, 99.9=15941631, 99.99=15941631] 
2021-09-18 09:38:06:142 140 sec: 627 operations; 1.8 current ops/sec; est completion in 34 minutes [READ: Count=8, Max=82367, Min=48032, Avg=68588, 90=76927, 99=82367, 99.9=82367, 99.99=82367] [UPDATE: Count=10, Max=7913471, Min=100608, Avg=1146595.2, 90=2336767, 99=7913471, 99.9=7913471, 99.99=7913471] 
2021-09-18 09:38:16:142 150 sec: 669 operations; 4.2 current ops/sec; est completion in 34 minutes [READ: Count=24, Max=192511, Min=45760, Avg=85246.67, 90=117375, 99=192511, 99.9=192511, 99.99=192511] [UPDATE: Count=18, Max=4175871, Min=92480, Avg=430295.11, 90=193023, 99=4175871, 99.9=4175871, 99.99=4175871] 
2021-09-18 09:38:26:142 160 sec: 725 operations; 5.6 current ops/sec; est completion in 34 minutes [READ: Count=38, Max=149887, Min=44960, Avg=76576, 90=100543, 99=149887, 99.9=149887, 99.99=149887] [UPDATE: Count=18, Max=1809407, Min=84224, Avg=230776.89, 90=192639, 99=1809407, 99.9=1809407, 99.99=1809407] 
2021-09-18 09:38:36:142 170 sec: 725 operations; 0 current ops/sec; est completion in 36 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 09:38:46:142 180 sec: 770 operations; 4.5 current ops/sec; est completion in 35 minutes [READ: Count=24, Max=175999, Min=45280, Avg=81840, 90=118079, 99=175999, 99.9=175999, 99.99=175999] [UPDATE: Count=21, Max=18333695, Min=87872, Avg=1006905.9, 90=193791, 99=18333695, 99.9=18333695, 99.99=18333695] 
2021-09-18 09:38:56:142 190 sec: 782 operations; 1.2 current ops/sec; est completion in 37 minutes [READ: Count=4, Max=146687, Min=46816, Avg=85356, 90=146687, 99=146687, 99.9=146687, 99.99=146687] [UPDATE: Count=8, Max=1733631, Min=86848, Avg=324864, 90=152831, 99=1733631, 99.9=1733631, 99.99=1733631] 
2021-09-18 09:39:06:142 200 sec: 782 operations; 0 current ops/sec; est completion in 39 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 09:39:16:142 210 sec: 798 operations; 1.6 current ops/sec; est completion in 40 minutes [READ: Count=9, Max=86719, Min=49472, Avg=71009.78, 90=86399, 99=86719, 99.9=86719, 99.99=86719] [UPDATE: Count=7, Max=25821183, Min=84736, Avg=3774573.71, 90=129023, 99=25821183, 99.9=25821183, 99.99=25821183] 
2021-09-18 09:39:26:142 220 sec: 854 operations; 5.6 current ops/sec; est completion in 39 minutes [READ: Count=29, Max=148607, Min=48288, Avg=81560.83, 90=91775, 99=148607, 99.9=148607, 99.99=148607] [UPDATE: Count=27, Max=3164159, Min=76672, Avg=243693.04, 90=193279, 99=3164159, 99.9=3164159, 99.99=3164159] 
2021-09-18 09:39:36:142 230 sec: 927 operations; 7.3 current ops/sec; est completion in 37 minutes [READ: Count=36, Max=185727, Min=47456, Avg=79298.67, 90=95871, 99=185727, 99.9=185727, 99.99=185727] [UPDATE: Count=37, Max=3342335, Min=49728, Avg=217741.41, 90=193791, 99=3342335, 99.9=3342335, 99.99=3342335] 
2021-09-18 09:39:46:142 240 sec: 985 operations; 5.8 current ops/sec; est completion in 36 minutes [READ: Count=28, Max=169599, Min=47296, Avg=82543.43, 90=97407, 99=169599, 99.9=169599, 99.99=169599] [UPDATE: Count=30, Max=214527, Min=46816, Avg=134053.87, 90=194943, 99=214527, 99.9=214527, 99.99=214527] 
