/usr/local/openjdk-11/bin/java -cp /opt/ycsb/slf4j-api-1.7.30.jar:/opt/ycsb/slf4j-simple-1.7.30.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.14.jar:/opt/ycsb/jdbc-binding/conf:/opt/ycsb/conf:/opt/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/opt/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/opt/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/opt/ycsb/lib/HdrHistogram-2.1.4.jar:/opt/ycsb/lib/jackson-core-asl-1.9.4.jar:/opt/ycsb/jdbc-binding/lib/commons-collections-3.2.1.jar:/opt/ycsb/jdbc-binding/lib/jdbc-binding-0.18.0-SNAPSHOT.jar:/opt/ycsb/jdbc-binding/lib/serp-1.13.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-lib-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jms_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-kernel-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jta_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/commons-pool-1.5.4.jar:/opt/ycsb/jdbc-binding/lib/openjpa-jdbc-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.23.jar:/opt/ycsb/jdbc-binding/lib/commons-lang-2.4.jar site.ycsb.Client -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
Command line: -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Adding shard node URL: jdbc:postgresql://10.0.2.5:5432/ycsb
2021-09-17 03:31:51:186 0 sec: 0 operations; est completion in 0 second 
Using shards: 1, batchSize:7000, fetchSize: 3000
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2021-09-17 03:32:01:131 10 sec: 81 operations; 8.1 current ops/sec; est completion in 20 minutes [READ: Count=44, Max=272895, Min=49888, Avg=91580.73, 90=143871, 99=272895, 99.9=272895, 99.99=272895] [UPDATE: Count=37, Max=302079, Min=51616, Avg=142648.65, 90=207231, 99=302079, 99.9=302079, 99.99=302079] 
2021-09-17 03:32:11:130 20 sec: 179 operations; 9.8 current ops/sec; est completion in 18 minutes [READ: Count=50, Max=129983, Min=47264, Avg=77969.6, 90=92607, 99=129983, 99.9=129983, 99.99=129983] [UPDATE: Count=48, Max=671231, Min=50848, Avg=127753.33, 90=170623, 99=671231, 99.9=671231, 99.99=671231] 
2021-09-17 03:32:21:130 30 sec: 236 operations; 5.7 current ops/sec; est completion in 20 minutes [READ: Count=32, Max=125823, Min=49216, Avg=75126.5, 90=89663, 99=125823, 99.9=125823, 99.99=125823] [UPDATE: Count=25, Max=2250751, Min=50240, Avg=202422.4, 90=198655, 99=2250751, 99.9=2250751, 99.99=2250751] 
2021-09-17 03:32:31:130 40 sec: 310 operations; 7.4 current ops/sec; est completion in 20 minutes [READ: Count=37, Max=99199, Min=48192, Avg=72290.59, 90=92095, 99=99199, 99.9=99199, 99.99=99199] [UPDATE: Count=37, Max=2822143, Min=54592, Avg=196055.78, 90=165247, 99=2822143, 99.9=2822143, 99.99=2822143] 
2021-09-17 03:32:41:130 50 sec: 343 operations; 3.3 current ops/sec; est completion in 23 minutes [READ: Count=20, Max=98431, Min=50400, Avg=79113.6, 90=91647, 99=98431, 99.9=98431, 99.99=98431] [UPDATE: Count=13, Max=9560063, Min=75264, Avg=839017.85, 90=198783, 99=9560063, 99.9=9560063, 99.99=9560063] 
2021-09-17 03:32:51:130 60 sec: 360 operations; 1.7 current ops/sec; est completion in 26 minutes [READ: Count=9, Max=95423, Min=47968, Avg=81640.89, 90=92415, 99=95423, 99.9=95423, 99.99=95423] [UPDATE: Count=8, Max=195327, Min=86464, Avg=124556, 90=161151, 99=195327, 99.9=195327, 99.99=195327] 
2021-09-17 03:33:01:130 70 sec: 425 operations; 6.5 current ops/sec; est completion in 26 minutes [READ: Count=30, Max=125247, Min=49568, Avg=80997.33, 90=92479, 99=125247, 99.9=125247, 99.99=125247] [UPDATE: Count=35, Max=11862015, Min=49856, Avg=453125.94, 90=165631, 99=11862015, 99.9=11862015, 99.99=11862015] 
2021-09-17 03:33:11:130 80 sec: 507 operations; 8.2 current ops/sec; est completion in 24 minutes [READ: Count=42, Max=101823, Min=48064, Avg=74228.19, 90=91135, 99=101823, 99.9=101823, 99.99=101823] [UPDATE: Count=40, Max=183039, Min=49408, Avg=111622.8, 90=153983, 99=183039, 99.9=183039, 99.99=183039] 
2021-09-17 03:33:21:130 90 sec: 563 operations; 5.6 current ops/sec; est completion in 25 minutes [READ: Count=28, Max=5971967, Min=48864, Avg=280068.57, 90=88703, 99=5971967, 99.9=5971967, 99.99=5971967] [UPDATE: Count=28, Max=188287, Min=51296, Avg=105236, 90=139263, 99=188287, 99.9=188287, 99.99=188287] 
2021-09-17 03:33:31:130 100 sec: 598 operations; 3.5 current ops/sec; est completion in 26 minutes [READ: Count=23, Max=8536063, Min=47488, Avg=449222.96, 90=125631, 99=8536063, 99.9=8536063, 99.99=8536063] [UPDATE: Count=12, Max=199807, Min=67776, Avg=110232, 90=179967, 99=199807, 99.9=199807, 99.99=199807] 
2021-09-17 03:33:41:130 110 sec: 685 operations; 8.7 current ops/sec; est completion in 24 minutes [READ: Count=55, Max=125503, Min=48192, Avg=75956.36, 90=90943, 99=110399, 99.9=125503, 99.99=125503] [UPDATE: Count=32, Max=1863679, Min=49984, Avg=164893.5, 90=164607, 99=1863679, 99.9=1863679, 99.99=1863679] 
