/usr/local/openjdk-11/bin/java -cp /opt/ycsb/slf4j-api-1.7.30.jar:/opt/ycsb/slf4j-simple-1.7.30.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.14.jar:/opt/ycsb/jdbc-binding/conf:/opt/ycsb/conf:/opt/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/opt/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/opt/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/opt/ycsb/lib/HdrHistogram-2.1.4.jar:/opt/ycsb/lib/jackson-core-asl-1.9.4.jar:/opt/ycsb/jdbc-binding/lib/commons-collections-3.2.1.jar:/opt/ycsb/jdbc-binding/lib/jdbc-binding-0.18.0-SNAPSHOT.jar:/opt/ycsb/jdbc-binding/lib/serp-1.13.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-lib-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jms_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-kernel-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jta_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/commons-pool-1.5.4.jar:/opt/ycsb/jdbc-binding/lib/openjpa-jdbc-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.23.jar:/opt/ycsb/jdbc-binding/lib/commons-lang-2.4.jar site.ycsb.Client -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
Command line: -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Adding shard node URL: jdbc:postgresql://10.0.2.5:5432/ycsb
2021-09-19 17:32:54:928 0 sec: 0 operations; est completion in 0 second 
Using shards: 1, batchSize:7000, fetchSize: 3000
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2021-09-19 17:33:04:873 10 sec: 65 operations; 6.5 current ops/sec; est completion in 25 minutes [READ: Count=36, Max=336127, Min=49120, Avg=104932, 90=158079, 99=336127, 99.9=336127, 99.99=336127] [UPDATE: Count=29, Max=372223, Min=67904, Avg=190002.76, 90=236799, 99=372223, 99.9=372223, 99.99=372223] 
2021-09-19 17:33:14:872 20 sec: 154 operations; 8.9 current ops/sec; est completion in 21 minutes [READ: Count=45, Max=155647, Min=50208, Avg=82704, 90=108031, 99=155647, 99.9=155647, 99.99=155647] [UPDATE: Count=44, Max=224767, Min=73216, Avg=141998.55, 90=210815, 99=224767, 99.9=224767, 99.99=224767] 
2021-09-19 17:33:24:872 30 sec: 222 operations; 6.8 current ops/sec; est completion in 22 minutes [READ: Count=34, Max=194815, Min=50144, Avg=90166.59, 90=131071, 99=194815, 99.9=194815, 99.99=194815] [UPDATE: Count=34, Max=1677311, Min=91328, Avg=205580.24, 90=214911, 99=1677311, 99.9=1677311, 99.99=1677311] 
2021-09-19 17:33:34:872 40 sec: 296 operations; 7.4 current ops/sec; est completion in 21 minutes [READ: Count=31, Max=200063, Min=49920, Avg=94260.13, 90=162303, 99=200063, 99.9=200063, 99.99=200063] [UPDATE: Count=43, Max=215167, Min=92992, Avg=157711.63, 90=206335, 99=215167, 99.9=215167, 99.99=215167] 
2021-09-19 17:33:44:872 50 sec: 332 operations; 3.6 current ops/sec; est completion in 24 minutes [READ: Count=22, Max=204031, Min=50080, Avg=94173.82, 90=128575, 99=204031, 99.9=204031, 99.99=204031] [UPDATE: Count=14, Max=4644863, Min=91456, Avg=587124.57, 90=1860607, 99=4644863, 99.9=4644863, 99.99=4644863] 
2021-09-19 17:33:54:872 60 sec: 409 operations; 7.7 current ops/sec; est completion in 23 minutes [READ: Count=36, Max=187519, Min=50688, Avg=90694.22, 90=104831, 99=187519, 99.9=187519, 99.99=187519] [UPDATE: Count=41, Max=218367, Min=86976, Avg=163676.88, 90=209919, 99=218367, 99.9=218367, 99.99=218367] 
2021-09-19 17:34:04:872 70 sec: 441 operations; 3.2 current ops/sec; est completion in 25 minutes [READ: Count=8, Max=172671, Min=51968, Avg=109838, 90=167551, 99=172671, 99.9=172671, 99.99=172671] [UPDATE: Count=24, Max=2852863, Min=67456, Avg=377941.33, 90=208127, 99=2852863, 99.9=2852863, 99.99=2852863] 
2021-09-19 17:34:14:872 80 sec: 477 operations; 3.6 current ops/sec; est completion in 26 minutes [READ: Count=20, Max=173823, Min=50400, Avg=88956.8, 90=120959, 99=173823, 99.9=173823, 99.99=173823] [UPDATE: Count=16, Max=3569663, Min=94592, Avg=360372, 90=205055, 99=3569663, 99.9=3569663, 99.99=3569663] 
2021-09-19 17:34:24:872 90 sec: 477 operations; 0 current ops/sec; est completion in 29 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-19 17:34:34:872 100 sec: 513 operations; 3.6 current ops/sec; est completion in 30 minutes [READ: Count=22, Max=100607, Min=48096, Avg=76808.73, 90=92671, 99=100607, 99.9=100607, 99.99=100607] [UPDATE: Count=14, Max=18710527, Min=114304, Avg=1483664, 90=217087, 99=18710527, 99.9=18710527, 99.99=18710527] 
2021-09-19 17:34:44:872 110 sec: 531 operations; 1.8 current ops/sec; est completion in 32 minutes [READ: Count=8, Max=115071, Min=47776, Avg=82428, 90=104767, 99=115071, 99.9=115071, 99.99=115071] [UPDATE: Count=10, Max=710655, Min=91968, Avg=208659.2, 90=210047, 99=710655, 99.9=710655, 99.99=710655] 
