/usr/local/openjdk-11/bin/java -cp /opt/ycsb/slf4j-api-1.7.30.jar:/opt/ycsb/slf4j-simple-1.7.30.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.14.jar:/opt/ycsb/jdbc-binding/conf:/opt/ycsb/conf:/opt/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/opt/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/opt/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/opt/ycsb/lib/HdrHistogram-2.1.4.jar:/opt/ycsb/lib/jackson-core-asl-1.9.4.jar:/opt/ycsb/jdbc-binding/lib/commons-collections-3.2.1.jar:/opt/ycsb/jdbc-binding/lib/jdbc-binding-0.18.0-SNAPSHOT.jar:/opt/ycsb/jdbc-binding/lib/serp-1.13.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-lib-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jms_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-kernel-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jta_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/commons-pool-1.5.4.jar:/opt/ycsb/jdbc-binding/lib/openjpa-jdbc-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.23.jar:/opt/ycsb/jdbc-binding/lib/commons-lang-2.4.jar site.ycsb.Client -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
Command line: -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Adding shard node URL: jdbc:postgresql://10.0.2.5:5432/ycsb
2021-09-19 12:12:02:537 0 sec: 0 operations; est completion in 0 second 
Using shards: 1, batchSize:7000, fetchSize: 3000
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2021-09-19 12:12:12:488 10 sec: 45 operations; 4.5 current ops/sec; est completion in 36 minutes [READ: Count=21, Max=293887, Min=50656, Avg=118051.81, 90=183807, 99=293887, 99.9=293887, 99.99=293887] [UPDATE: Count=24, Max=321535, Min=80832, Avg=185977.33, 90=269823, 99=321535, 99.9=321535, 99.99=321535] 
2021-09-19 12:12:22:487 20 sec: 96 operations; 5.1 current ops/sec; est completion in 34 minutes [READ: Count=31, Max=184959, Min=49664, Avg=85313.55, 90=104959, 99=184959, 99.9=184959, 99.99=184959] [UPDATE: Count=20, Max=4036607, Min=90560, Avg=488150.4, 90=208639, 99=4036607, 99.9=4036607, 99.99=4036607] 
2021-09-19 12:12:32:487 30 sec: 163 operations; 6.7 current ops/sec; est completion in 30 minutes [READ: Count=35, Max=181759, Min=49888, Avg=89839.09, 90=135423, 99=181759, 99.9=181759, 99.99=181759] [UPDATE: Count=32, Max=1843199, Min=91392, Avg=213695, 90=207871, 99=1843199, 99.9=1843199, 99.99=1843199] 
2021-09-19 12:12:42:487 40 sec: 251 operations; 8.8 current ops/sec; est completion in 25 minutes [READ: Count=51, Max=184959, Min=47616, Avg=85849.1, 90=135551, 99=181119, 99.9=184959, 99.99=184959] [UPDATE: Count=37, Max=208255, Min=78656, Avg=152019.89, 90=203263, 99=208255, 99.9=208255, 99.99=208255] 
2021-09-19 12:12:52:487 50 sec: 297 operations; 4.6 current ops/sec; est completion in 27 minutes [READ: Count=22, Max=132863, Min=49824, Avg=84712.73, 90=111423, 99=132863, 99.9=132863, 99.99=132863] [UPDATE: Count=24, Max=222847, Min=86208, Avg=153480, 90=209791, 99=222847, 99.9=222847, 99.99=222847] 
2021-09-19 12:13:02:487 60 sec: 312 operations; 1.5 current ops/sec; est completion in 31 minutes [READ: Count=6, Max=95935, Min=57952, Avg=85538.67, 90=93247, 99=95935, 99.9=95935, 99.99=95935] [UPDATE: Count=10, Max=6508543, Min=114432, Avg=1393136, 90=6086655, 99=6508543, 99.9=6508543, 99.99=6508543] 
2021-09-19 12:13:12:487 70 sec: 368 operations; 5.6 current ops/sec; est completion in 30 minutes [READ: Count=30, Max=186879, Min=49312, Avg=77817.6, 90=94847, 99=186879, 99.9=186879, 99.99=186879] [UPDATE: Count=26, Max=3502079, Min=108288, Avg=294592, 90=207743, 99=3502079, 99.9=3502079, 99.99=3502079] 
2021-09-19 12:13:22:487 80 sec: 371 operations; 0.3 current ops/sec; est completion in 34 minutes [READ: Count=1, Max=50623, Min=50592, Avg=50608, 90=50623, 99=50623, 99.9=50623, 99.99=50623] [UPDATE: Count=1, Max=118591, Min=118528, Avg=118560, 90=118591, 99=118591, 99.9=118591, 99.99=118591] 
2021-09-19 12:13:32:487 90 sec: 375 operations; 0.4 current ops/sec; est completion in 38 minutes [READ: Count=1, Max=87167, Min=87104, Avg=87136, 90=87167, 99=87167, 99.9=87167, 99.99=87167] [UPDATE: Count=3, Max=15335423, Min=153856, Avg=5214634.67, 90=15335423, 99=15335423, 99.9=15335423, 99.99=15335423] 
2021-09-19 12:13:42:487 100 sec: 449 operations; 7.4 current ops/sec; est completion in 35 minutes [READ: Count=33, Max=180351, Min=48064, Avg=72873.21, 90=97279, 99=180351, 99.9=180351, 99.99=180351] [UPDATE: Count=41, Max=5599231, Min=59872, Avg=282821.85, 90=199935, 99=5599231, 99.9=5599231, 99.99=5599231] 
2021-09-19 12:13:52:487 110 sec: 475 operations; 2.6 current ops/sec; est completion in 36 minutes [READ: Count=10, Max=135167, Min=47328, Avg=78160, 90=103679, 99=135167, 99.9=135167, 99.99=135167] [UPDATE: Count=16, Max=217727, Min=94208, Avg=166326, 90=205183, 99=217727, 99.9=217727, 99.99=217727] 
2021-09-19 12:14:02:487 120 sec: 480 operations; 0.5 current ops/sec; est completion in 39 minutes [READ: Count=1, Max=179711, Min=179584, Avg=179648, 90=179711, 99=179711, 99.9=179711, 99.99=179711] [UPDATE: Count=4, Max=8089599, Min=146048, Avg=2135312, 90=8089599, 99=8089599, 99.9=8089599, 99.99=8089599] 
2021-09-19 12:14:12:487 130 sec: 486 operations; 0.6 current ops/sec; est completion in 42 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6, Max=16973823, Min=99904, Avg=2978256, 90=209151, 99=16973823, 99.9=16973823, 99.99=16973823] 
2021-09-19 12:14:22:487 140 sec: 543 operations; 5.7 current ops/sec; est completion in 40 minutes [READ: Count=27, Max=173439, Min=47232, Avg=92680.3, 90=97215, 99=173439, 99.9=173439, 99.99=173439] [UPDATE: Count=30, Max=210303, Min=80960, Avg=161161.6, 90=201727, 99=210303, 99.9=210303, 99.99=210303] 
2021-09-19 12:14:32:487 150 sec: 553 operations; 1 current ops/sec; est completion in 42 minutes [READ: Count=6, Max=11706367, Min=49216, Avg=2008466.67, 90=94783, 99=11706367, 99.9=11706367, 99.99=11706367] [UPDATE: Count=4, Max=158847, Min=112000, Avg=139608, 90=158847, 99=158847, 99.9=158847, 99.99=158847] 
2021-09-19 12:14:42:487 160 sec: 635 operations; 8.2 current ops/sec; est completion in 39 minutes [READ: Count=42, Max=179071, Min=49984, Avg=90917.71, 90=148735, 99=179071, 99.9=179071, 99.99=179071] [UPDATE: Count=40, Max=214271, Min=81728, Avg=154402.4, 90=205439, 99=214271, 99.9=214271, 99.99=214271] 
2021-09-19 12:14:52:487 170 sec: 709 operations; 7.4 current ops/sec; est completion in 37 minutes [READ: Count=39, Max=180223, Min=49728, Avg=88210.87, 90=127423, 99=180223, 99.9=180223, 99.99=180223] [UPDATE: Count=35, Max=204799, Min=68608, Avg=143753.14, 90=196351, 99=204799, 99.9=204799, 99.99=204799] 
2021-09-19 12:15:02:487 180 sec: 709 operations; 0 current ops/sec; est completion in 39 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-19 12:15:12:487 190 sec: 715 operations; 0.6 current ops/sec; est completion in 41 minutes [READ: Count=3, Max=90047, Min=57888, Avg=79120, 90=90047, 99=90047, 99.9=90047, 99.99=90047] [UPDATE: Count=3, Max=21086207, Min=112320, Avg=7116554.67, 90=21086207, 99=21086207, 99.9=21086207, 99.99=21086207] 
2021-09-19 12:15:22:487 200 sec: 761 operations; 4.6 current ops/sec; est completion in 40 minutes [READ: Count=20, Max=152959, Min=49792, Avg=84183.2, 90=94399, 99=152959, 99.9=152959, 99.99=152959] [UPDATE: Count=26, Max=210943, Min=62272, Avg=157955.08, 90=205311, 99=210943, 99.9=210943, 99.99=210943] 
2021-09-19 12:15:32:487 210 sec: 794 operations; 3.3 current ops/sec; est completion in 40 minutes [READ: Count=14, Max=145279, Min=50400, Avg=87942.86, 90=117631, 99=145279, 99.9=145279, 99.99=145279] [UPDATE: Count=19, Max=10362879, Min=53376, Avg=679997.47, 90=210559, 99=10362879, 99.9=10362879, 99.99=10362879] 
2021-09-19 12:15:42:487 220 sec: 818 operations; 2.4 current ops/sec; est completion in 41 minutes [READ: Count=11, Max=178303, Min=50912, Avg=87262.55, 90=102527, 99=178303, 99.9=178303, 99.99=178303] [UPDATE: Count=13, Max=207487, Min=84992, Avg=153752.62, 90=204415, 99=207487, 99.9=207487, 99.99=207487] 
2021-09-19 12:15:52:487 230 sec: 820 operations; 0.2 current ops/sec; est completion in 42 minutes [READ: Count=1, Max=77759, Min=77696, Avg=77728, 90=77759, 99=77759, 99.9=77759, 99.99=77759] [UPDATE: Count=1, Max=16957439, Min=16941056, Avg=16949248, 90=16957439, 99=16957439, 99.9=16957439, 99.99=16957439] 
2021-09-19 12:16:02:487 240 sec: 900 operations; 8 current ops/sec; est completion in 40 minutes [READ: Count=41, Max=177407, Min=48704, Avg=84711.41, 90=121983, 99=177407, 99.9=177407, 99.99=177407] [UPDATE: Count=39, Max=1119231, Min=51520, Avg=167818.26, 90=198143, 99=1119231, 99.9=1119231, 99.99=1119231] 
2021-09-19 12:16:12:487 250 sec: 987 operations; 8.7 current ops/sec; est completion in 38 minutes [READ: Count=42, Max=140927, Min=49760, Avg=80657.14, 90=96895, 99=140927, 99.9=140927, 99.99=140927] [UPDATE: Count=45, Max=204543, Min=69632, Avg=147025.07, 90=198783, 99=204543, 99.9=204543, 99.99=204543] 
2021-09-19 12:16:22:487 260 sec: 1049 operations; 6.2 current ops/sec; est completion in 36 minutes [READ: Count=26, Max=199039, Min=49536, Avg=94124.92, 90=150911, 99=199039, 99.9=199039, 99.99=199039] [UPDATE: Count=36, Max=1253375, Min=85248, Avg=163200, 90=192895, 99=1253375, 99.9=1253375, 99.99=1253375] 
2021-09-19 12:16:32:487 270 sec: 1104 operations; 5.5 current ops/sec; est completion in 36 minutes [READ: Count=26, Max=174463, Min=48800, Avg=92970.46, 90=149759, 99=174463, 99.9=174463, 99.99=174463] [UPDATE: Count=29, Max=2852863, Min=89856, Avg=315296, 90=207871, 99=2852863, 99.9=2852863, 99.99=2852863] 
2021-09-19 12:16:42:487 280 sec: 1128 operations; 2.4 current ops/sec; est completion in 36 minutes [READ: Count=14, Max=147967, Min=48896, Avg=81322.29, 90=110527, 99=147967, 99.9=147967, 99.99=147967] [UPDATE: Count=10, Max=205055, Min=87232, Avg=158553.6, 90=203647, 99=205055, 99.9=205055, 99.99=205055] 
2021-09-19 12:16:52:488 290 sec: 1166 operations; 3.8 current ops/sec; est completion in 36 minutes [READ: Count=22, Max=10969087, Min=48576, Avg=580222.55, 90=100415, 99=10969087, 99.9=10969087, 99.99=10969087] [UPDATE: Count=16, Max=207359, Min=91520, Avg=138302, 90=200447, 99=207359, 99.9=207359, 99.99=207359] 
2021-09-19 12:17:02:487 300 sec: 1203 operations; 3.7 current ops/sec; est completion in 36 minutes [READ: Count=16, Max=147967, Min=49632, Avg=91090, 90=102143, 99=147967, 99.9=147967, 99.99=147967] [UPDATE: Count=21, Max=6139903, Min=100288, Avg=439283.81, 90=205311, 99=6139903, 99.9=6139903, 99.99=6139903] 
2021-09-19 12:17:12:487 310 sec: 1275 operations; 7.2 current ops/sec; est completion in 35 minutes [READ: Count=34, Max=178815, Min=49344, Avg=97642.35, 90=173311, 99=178815, 99.9=178815, 99.99=178815] [UPDATE: Count=38, Max=2019327, Min=86400, Avg=220495.16, 90=210559, 99=2019327, 99.9=2019327, 99.99=2019327] 
2021-09-19 12:17:22:487 320 sec: 1331 operations; 5.6 current ops/sec; est completion in 34 minutes [READ: Count=29, Max=213503, Min=48288, Avg=88477.79, 90=128639, 99=213503, 99.9=213503, 99.99=213503] [UPDATE: Count=27, Max=206079, Min=82688, Avg=145084.44, 90=192511, 99=206079, 99.9=206079, 99.99=206079] 
2021-09-19 12:17:32:487 330 sec: 1338 operations; 0.7 current ops/sec; est completion in 35 minutes [READ: Count=5, Max=90047, Min=50944, Avg=76700.8, 90=90047, 99=90047, 99.9=90047, 99.99=90047] [UPDATE: Count=2, Max=7659519, Min=160384, Avg=3908960, 90=7659519, 99=7659519, 99.9=7659519, 99.99=7659519] 
2021-09-19 12:17:42:487 340 sec: 1413 operations; 7.5 current ops/sec; est completion in 34 minutes [READ: Count=41, Max=187263, Min=49216, Avg=93797.85, 90=148223, 99=187263, 99.9=187263, 99.99=187263] [UPDATE: Count=34, Max=6049791, Min=88448, Avg=337048.47, 90=205951, 99=6049791, 99.9=6049791, 99.99=6049791] 
2021-09-19 12:17:52:487 350 sec: 1475 operations; 6.2 current ops/sec; est completion in 33 minutes [READ: Count=30, Max=166911, Min=49024, Avg=81857.07, 90=114815, 99=166911, 99.9=166911, 99.99=166911] [UPDATE: Count=32, Max=2801663, Min=92160, Avg=236372, 90=204671, 99=2801663, 99.9=2801663, 99.99=2801663] 
