/usr/local/openjdk-11/bin/java -cp /opt/ycsb/slf4j-api-1.7.30.jar:/opt/ycsb/slf4j-simple-1.7.30.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.14.jar:/opt/ycsb/jdbc-binding/conf:/opt/ycsb/conf:/opt/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/opt/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/opt/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/opt/ycsb/lib/HdrHistogram-2.1.4.jar:/opt/ycsb/lib/jackson-core-asl-1.9.4.jar:/opt/ycsb/jdbc-binding/lib/commons-collections-3.2.1.jar:/opt/ycsb/jdbc-binding/lib/jdbc-binding-0.18.0-SNAPSHOT.jar:/opt/ycsb/jdbc-binding/lib/serp-1.13.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-lib-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jms_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-kernel-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jta_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/commons-pool-1.5.4.jar:/opt/ycsb/jdbc-binding/lib/openjpa-jdbc-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.23.jar:/opt/ycsb/jdbc-binding/lib/commons-lang-2.4.jar site.ycsb.Client -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
Command line: -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Adding shard node URL: jdbc:postgresql://10.0.2.5:5432/ycsb
2021-09-16 10:19:12:397 0 sec: 0 operations; est completion in 0 second 
Using shards: 1, batchSize:7000, fetchSize: 3000
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2021-09-16 10:19:22:345 10 sec: 75 operations; 7.5 current ops/sec; est completion in 22 minutes [READ: Count=42, Max=322047, Min=50400, Avg=111225.52, 90=137599, 99=322047, 99.9=322047, 99.99=322047] [UPDATE: Count=33, Max=304639, Min=64192, Avg=142597.33, 90=235135, 99=304639, 99.9=304639, 99.99=304639] 
2021-09-16 10:19:32:345 20 sec: 180 operations; 10.5 current ops/sec; est completion in 18 minutes [READ: Count=49, Max=148223, Min=51200, Avg=92820.9, 90=118655, 99=148223, 99.9=148223, 99.99=148223] [UPDATE: Count=56, Max=153727, Min=54784, Avg=96150.29, 90=120383, 99=148351, 99.9=153727, 99.99=153727] 
2021-09-16 10:19:42:344 30 sec: 287 operations; 10.7 current ops/sec; est completion in 16 minutes [READ: Count=52, Max=130111, Min=49792, Avg=88410.15, 90=107583, 99=122111, 99.9=130111, 99.99=130111] [UPDATE: Count=55, Max=147199, Min=52288, Avg=97078.98, 90=130943, 99=142975, 99.9=147199, 99.99=147199] 
2021-09-16 10:19:52:345 40 sec: 360 operations; 7.3 current ops/sec; est completion in 17 minutes [READ: Count=33, Max=142975, Min=48384, Avg=80105.21, 90=116095, 99=142975, 99.9=142975, 99.99=142975] [UPDATE: Count=40, Max=3692543, Min=52288, Avg=184269.2, 90=125759, 99=3692543, 99.9=3692543, 99.99=3692543] 
2021-09-16 10:20:02:345 50 sec: 452 operations; 9.2 current ops/sec; est completion in 17 minutes [READ: Count=51, Max=132863, Min=47872, Avg=85977.73, 90=112767, 99=124479, 99.9=132863, 99.99=132863] [UPDATE: Count=41, Max=152191, Min=55936, Avg=98124.1, 90=129215, 99=152191, 99.9=152191, 99.99=152191] 
2021-09-16 10:20:12:344 60 sec: 510 operations; 5.8 current ops/sec; est completion in 18 minutes [READ: Count=24, Max=140287, Min=48192, Avg=82689.33, 90=119551, 99=140287, 99.9=140287, 99.99=140287] [UPDATE: Count=34, Max=6414335, Min=55936, Avg=282393.41, 90=141055, 99=6414335, 99.9=6414335, 99.99=6414335] 
2021-09-16 10:20:22:345 70 sec: 598 operations; 8.8 current ops/sec; est completion in 18 minutes [READ: Count=39, Max=138367, Min=47296, Avg=80861.54, 90=106239, 99=138367, 99.9=138367, 99.99=138367] [UPDATE: Count=50, Max=2084863, Min=52224, Avg=137225.28, 90=130047, 99=2084863, 99.9=2084863, 99.99=2084863] 
2021-09-16 10:20:32:344 80 sec: 643 operations; 4.5 current ops/sec; est completion in 19 minutes [READ: Count=22, Max=118719, Min=47744, Avg=82318.55, 90=107647, 99=118719, 99.9=118719, 99.99=118719] [UPDATE: Count=22, Max=6156287, Min=55648, Avg=368524.36, 90=118655, 99=6156287, 99.9=6156287, 99.99=6156287] 
2021-09-16 10:20:42:344 90 sec: 718 operations; 7.5 current ops/sec; est completion in 19 minutes [READ: Count=32, Max=135935, Min=50784, Avg=92519.5, 90=129279, 99=135935, 99.9=135935, 99.99=135935] [UPDATE: Count=43, Max=2940927, Min=55680, Avg=165016.56, 90=126399, 99=2940927, 99.9=2940927, 99.99=2940927] 
2021-09-16 10:20:52:345 100 sec: 828 operations; 11 current ops/sec; est completion in 18 minutes [READ: Count=56, Max=125055, Min=47456, Avg=78576.57, 90=105343, 99=116799, 99.9=125055, 99.99=125055] [UPDATE: Count=54, Max=160767, Min=51776, Avg=102839.7, 90=137215, 99=147199, 99.9=160767, 99.99=160767] 
2021-09-16 10:21:02:345 110 sec: 918 operations; 9 current ops/sec; est completion in 18 minutes [READ: Count=44, Max=138367, Min=46464, Avg=75964.36, 90=97983, 99=138367, 99.9=138367, 99.99=138367] [UPDATE: Count=46, Max=2336767, Min=52576, Avg=144403.13, 90=125055, 99=2336767, 99.9=2336767, 99.99=2336767] 
2021-09-16 10:21:12:344 120 sec: 970 operations; 5.2 current ops/sec; est completion in 18 minutes [READ: Count=26, Max=114623, Min=46048, Avg=75176, 90=101311, 99=114623, 99.9=114623, 99.99=114623] [UPDATE: Count=26, Max=3037183, Min=51232, Avg=309313.23, 90=146047, 99=3037183, 99.9=3037183, 99.99=3037183] 
2021-09-16 10:21:22:344 130 sec: 1049 operations; 7.9 current ops/sec; est completion in 18 minutes [READ: Count=40, Max=127615, Min=48096, Avg=78882.4, 90=102335, 99=127615, 99.9=127615, 99.99=127615] [UPDATE: Count=39, Max=3504127, Min=49184, Avg=176167.79, 90=110143, 99=3504127, 99.9=3504127, 99.99=3504127] 
2021-09-16 10:21:32:345 140 sec: 1106 operations; 5.7 current ops/sec; est completion in 18 minutes [READ: Count=31, Max=132223, Min=47712, Avg=74983.74, 90=90559, 99=132223, 99.9=132223, 99.99=132223] [UPDATE: Count=26, Max=5337087, Min=52032, Avg=291964.92, 90=116671, 99=5337087, 99.9=5337087, 99.99=5337087] 
2021-09-16 10:21:42:345 150 sec: 1193 operations; 8.7 current ops/sec; est completion in 18 minutes [READ: Count=35, Max=124415, Min=47616, Avg=77690.97, 90=104639, 99=124415, 99.9=124415, 99.99=124415] [UPDATE: Count=52, Max=2283519, Min=46176, Avg=140717.23, 90=142079, 99=161919, 99.9=2283519, 99.99=2283519] 
2021-09-16 10:21:52:345 160 sec: 1303 operations; 11 current ops/sec; est completion in 17 minutes [READ: Count=57, Max=138367, Min=46080, Avg=80572.63, 90=109247, 99=135935, 99.9=138367, 99.99=138367] [UPDATE: Count=53, Max=154495, Min=49600, Avg=101363.32, 90=137855, 99=142591, 99.9=154495, 99.99=154495] 
2021-09-16 10:22:02:345 170 sec: 1365 operations; 6.2 current ops/sec; est completion in 17 minutes [READ: Count=27, Max=118399, Min=47360, Avg=80039.7, 90=108799, 99=118399, 99.9=118399, 99.99=118399] [UPDATE: Count=35, Max=1304575, Min=52608, Avg=131874.29, 90=120511, 99=1304575, 99.9=1304575, 99.99=1304575] 
2021-09-16 10:22:12:344 180 sec: 1372 operations; 0.7 current ops/sec; est completion in 18 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=7, Max=9445375, Min=99584, Avg=1882052.57, 90=3135487, 99=9445375, 99.9=9445375, 99.99=9445375] 
2021-09-16 10:22:22:344 190 sec: 1451 operations; 7.9 current ops/sec; est completion in 18 minutes [READ: Count=40, Max=2826239, Min=47680, Avg=148098, 90=102271, 99=2826239, 99.9=2826239, 99.99=2826239] [UPDATE: Count=39, Max=485375, Min=48544, Avg=105175.38, 90=128767, 99=485375, 99.9=485375, 99.99=485375] 
2021-09-16 10:22:32:345 200 sec: 1548 operations; 9.7 current ops/sec; est completion in 18 minutes [READ: Count=56, Max=128831, Min=46496, Avg=75688.29, 90=100927, 99=113407, 99.9=128831, 99.99=128831] [UPDATE: Count=41, Max=1403903, Min=55552, Avg=141633.56, 90=116415, 99=1403903, 99.9=1403903, 99.99=1403903] 
2021-09-16 10:22:42:344 210 sec: 1606 operations; 5.8 current ops/sec; est completion in 18 minutes [READ: Count=28, Max=138367, Min=47552, Avg=83238.29, 90=105919, 99=138367, 99.9=138367, 99.99=138367] [UPDATE: Count=30, Max=158975, Min=46976, Avg=93770.13, 90=118207, 99=158975, 99.9=158975, 99.99=158975] 
2021-09-16 10:22:52:344 220 sec: 1644 operations; 3.8 current ops/sec; est completion in 18 minutes [READ: Count=20, Max=3545087, Min=48224, Avg=270960.8, 90=102847, 99=3545087, 99.9=3545087, 99.99=3545087] [UPDATE: Count=18, Max=7675903, Min=47616, Avg=524086.22, 90=140031, 99=7675903, 99.9=7675903, 99.99=7675903] 
2021-09-16 10:23:02:345 230 sec: 1699 operations; 5.5 current ops/sec; est completion in 18 minutes [READ: Count=26, Max=124863, Min=47744, Avg=80116.31, 90=107583, 99=124863, 99.9=124863, 99.99=124863] [UPDATE: Count=29, Max=3047423, Min=74176, Avg=206946.21, 90=136959, 99=3047423, 99.9=3047423, 99.99=3047423] 
2021-09-16 10:23:12:345 240 sec: 1699 operations; 0 current ops/sec; est completion in 19 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-16 10:23:22:345 250 sec: 1744 operations; 4.5 current ops/sec; est completion in 19 minutes [READ: Count=22, Max=91071, Min=47968, Avg=66360.73, 90=85631, 99=91071, 99.9=91071, 99.99=91071] [UPDATE: Count=23, Max=16752639, Min=74944, Avg=822249.74, 90=141055, 99=16752639, 99.9=16752639, 99.99=16752639] 
2021-09-16 10:23:32:344 260 sec: 1805 operations; 6.1 current ops/sec; est completion in 19 minutes [READ: Count=24, Max=3078143, Min=47520, Avg=206075.33, 90=110719, 99=3078143, 99.9=3078143, 99.99=3078143] [UPDATE: Count=37, Max=2807807, Min=68160, Avg=177654.49, 90=123711, 99=2807807, 99.9=2807807, 99.99=2807807] 
2021-09-16 10:23:42:344 270 sec: 1917 operations; 11.2 current ops/sec; est completion in 18 minutes [READ: Count=61, Max=135807, Min=47296, Avg=77800.66, 90=103487, 99=109055, 99.9=135807, 99.99=135807] [UPDATE: Count=51, Max=167551, Min=49248, Avg=103025.88, 90=140927, 99=156671, 99.9=167551, 99.99=167551] 
2021-09-16 10:23:52:344 280 sec: 1974 operations; 5.7 current ops/sec; est completion in 18 minutes [READ: Count=33, Max=142719, Min=46208, Avg=81181.09, 90=103423, 99=142719, 99.9=142719, 99.99=142719] [UPDATE: Count=24, Max=2975743, Min=49792, Avg=225098, 90=160127, 99=2975743, 99.9=2975743, 99.99=2975743] 
2021-09-16 10:24:02:345 290 sec: 2038 operations; 6.4 current ops/sec; est completion in 18 minutes [READ: Count=34, Max=123647, Min=47872, Avg=80952.47, 90=117183, 99=123647, 99.9=123647, 99.99=123647] [UPDATE: Count=30, Max=4521983, Min=50688, Avg=245145.6, 90=147839, 99=4521983, 99.9=4521983, 99.99=4521983] 
2021-09-16 10:24:12:345 300 sec: 2046 operations; 0.8 current ops/sec; est completion in 19 minutes [READ: Count=3, Max=89599, Min=48224, Avg=72250.67, 90=89599, 99=89599, 99.9=89599, 99.99=89599] [UPDATE: Count=5, Max=11132927, Min=77696, Avg=2294784, 90=11132927, 99=11132927, 99.9=11132927, 99.99=11132927] 
2021-09-16 10:24:22:345 310 sec: 2092 operations; 4.6 current ops/sec; est completion in 19 minutes [READ: Count=19, Max=124223, Min=47424, Avg=69022.32, 90=86143, 99=124223, 99.9=124223, 99.99=124223] [UPDATE: Count=27, Max=173823, Min=65472, Avg=103458.96, 90=133631, 99=173823, 99.9=173823, 99.99=173823] 
2021-09-16 10:24:32:344 320 sec: 2163 operations; 7.1 current ops/sec; est completion in 19 minutes [READ: Count=30, Max=8708095, Min=47328, Avg=363459.2, 90=102079, 99=8708095, 99.9=8708095, 99.99=8708095] [UPDATE: Count=41, Max=746495, Min=73984, Avg=124568.98, 90=152831, 99=746495, 99.9=746495, 99.99=746495] 
2021-09-16 10:24:42:344 330 sec: 2266 operations; 10.3 current ops/sec; est completion in 18 minutes [READ: Count=50, Max=121919, Min=46944, Avg=74969.6, 90=103871, 99=121919, 99.9=121919, 99.99=121919] [UPDATE: Count=53, Max=1222655, Min=47328, Avg=117756.68, 90=123135, 99=157439, 99.9=1222655, 99.99=1222655] 
2021-09-16 10:24:52:344 340 sec: 2383 operations; 11.7 current ops/sec; est completion in 18 minutes [READ: Count=60, Max=120831, Min=46656, Avg=75090.4, 90=97855, 99=112703, 99.9=120831, 99.99=120831] [UPDATE: Count=57, Max=190719, Min=49536, Avg=96227.65, 90=125823, 99=184831, 99.9=190719, 99.99=190719] 
