/usr/local/openjdk-11/bin/java -cp /opt/ycsb/slf4j-api-1.7.30.jar:/opt/ycsb/slf4j-simple-1.7.30.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.14.jar:/opt/ycsb/jdbc-binding/conf:/opt/ycsb/conf:/opt/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/opt/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/opt/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/opt/ycsb/lib/HdrHistogram-2.1.4.jar:/opt/ycsb/lib/jackson-core-asl-1.9.4.jar:/opt/ycsb/jdbc-binding/lib/commons-collections-3.2.1.jar:/opt/ycsb/jdbc-binding/lib/jdbc-binding-0.18.0-SNAPSHOT.jar:/opt/ycsb/jdbc-binding/lib/serp-1.13.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-lib-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jms_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-kernel-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jta_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/commons-pool-1.5.4.jar:/opt/ycsb/jdbc-binding/lib/openjpa-jdbc-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.23.jar:/opt/ycsb/jdbc-binding/lib/commons-lang-2.4.jar site.ycsb.Client -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
Command line: -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Adding shard node URL: jdbc:postgresql://10.0.2.5:5432/ycsb
2021-09-19 10:52:13:250 0 sec: 0 operations; est completion in 0 second 
Using shards: 1, batchSize:7000, fetchSize: 3000
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2021-09-19 10:52:23:198 10 sec: 50 operations; 5 current ops/sec; est completion in 33 minutes [READ: Count=26, Max=147711, Min=50464, Avg=89964.92, 90=127423, 99=147711, 99.9=147711, 99.99=147711] [UPDATE: Count=24, Max=2121727, Min=92736, Avg=290042.67, 90=380927, 99=2121727, 99.9=2121727, 99.99=2121727] 
2021-09-19 10:52:33:197 20 sec: 136 operations; 8.6 current ops/sec; est completion in 24 minutes [READ: Count=43, Max=183935, Min=48032, Avg=80448, 90=109119, 99=183935, 99.9=183935, 99.99=183935] [UPDATE: Count=43, Max=229503, Min=66944, Avg=150422.33, 90=209791, 99=229503, 99.9=229503, 99.99=229503] 
2021-09-19 10:52:43:197 30 sec: 224 operations; 8.8 current ops/sec; est completion in 21 minutes [READ: Count=47, Max=180607, Min=49184, Avg=79621.45, 90=93375, 99=180607, 99.9=180607, 99.99=180607] [UPDATE: Count=41, Max=216063, Min=59296, Avg=153469.66, 90=204671, 99=216063, 99.9=216063, 99.99=216063] 
2021-09-19 10:52:53:197 40 sec: 283 operations; 5.9 current ops/sec; est completion in 22 minutes [READ: Count=33, Max=185727, Min=49440, Avg=88519.27, 90=126015, 99=185727, 99.9=185727, 99.99=185727] [UPDATE: Count=26, Max=1826815, Min=97472, Avg=222818.46, 90=204287, 99=1826815, 99.9=1826815, 99.99=1826815] 
2021-09-19 10:53:03:197 50 sec: 299 operations; 1.6 current ops/sec; est completion in 27 minutes [READ: Count=7, Max=118335, Min=59168, Avg=85913.14, 90=91199, 99=118335, 99.9=118335, 99.99=118335] [UPDATE: Count=9, Max=6823935, Min=87232, Avg=1047047.11, 90=1553407, 99=6823935, 99.9=6823935, 99.99=6823935] 
2021-09-19 10:53:13:197 60 sec: 378 operations; 7.9 current ops/sec; est completion in 25 minutes [READ: Count=41, Max=156287, Min=49184, Avg=86449.56, 90=144255, 99=156287, 99.9=156287, 99.99=156287] [UPDATE: Count=38, Max=1511423, Min=90304, Avg=202588.63, 90=208255, 99=1511423, 99.9=1511423, 99.99=1511423] 
2021-09-19 10:53:23:197 70 sec: 425 operations; 4.7 current ops/sec; est completion in 26 minutes [READ: Count=24, Max=181119, Min=49312, Avg=83655.33, 90=138111, 99=181119, 99.9=181119, 99.99=181119] [UPDATE: Count=23, Max=3948543, Min=91712, Avg=317274.43, 90=209151, 99=3948543, 99.9=3948543, 99.99=3948543] 
2021-09-19 10:53:33:197 80 sec: 480 operations; 5.5 current ops/sec; est completion in 26 minutes [READ: Count=23, Max=179711, Min=49504, Avg=86069.57, 90=140671, 99=179711, 99.9=179711, 99.99=179711] [UPDATE: Count=32, Max=4268031, Min=54112, Avg=271772, 90=202879, 99=4268031, 99.9=4268031, 99.99=4268031] 
2021-09-19 10:53:43:197 90 sec: 511 operations; 3.1 current ops/sec; est completion in 27 minutes [READ: Count=13, Max=148223, Min=49504, Avg=81915.08, 90=99199, 99=148223, 99.9=148223, 99.99=148223] [UPDATE: Count=18, Max=6344703, Min=83136, Avg=495841.78, 90=202751, 99=6344703, 99.9=6344703, 99.99=6344703] 
2021-09-19 10:53:53:197 100 sec: 585 operations; 7.4 current ops/sec; est completion in 26 minutes [READ: Count=40, Max=187007, Min=47456, Avg=93880.4, 90=137855, 99=187007, 99.9=187007, 99.99=187007] [UPDATE: Count=34, Max=518911, Min=94976, Avg=162571.29, 90=201727, 99=518911, 99.9=518911, 99.99=518911] 
2021-09-19 10:54:03:197 110 sec: 593 operations; 0.8 current ops/sec; est completion in 29 minutes [READ: Count=3, Max=132607, Min=49792, Avg=84880, 90=132607, 99=132607, 99.9=132607, 99.99=132607] [UPDATE: Count=5, Max=4243455, Min=130240, Avg=975673.6, 90=4243455, 99=4243455, 99.9=4243455, 99.99=4243455] 
2021-09-19 10:54:13:197 120 sec: 628 operations; 3.5 current ops/sec; est completion in 29 minutes [READ: Count=21, Max=185087, Min=50144, Avg=90858.67, 90=144255, 99=185087, 99.9=185087, 99.99=185087] [UPDATE: Count=14, Max=11329535, Min=78208, Avg=940667.43, 90=199807, 99=11329535, 99.9=11329535, 99.99=11329535] 
2021-09-19 10:54:23:197 130 sec: 711 operations; 8.3 current ops/sec; est completion in 28 minutes [READ: Count=44, Max=178943, Min=48832, Avg=87694.91, 90=138111, 99=178943, 99.9=178943, 99.99=178943] [UPDATE: Count=39, Max=666623, Min=88000, Avg=168781.13, 90=202495, 99=666623, 99.9=666623, 99.99=666623] 
2021-09-19 10:54:33:197 140 sec: 730 operations; 1.9 current ops/sec; est completion in 29 minutes [READ: Count=13, Max=127167, Min=49920, Avg=83550.77, 90=125887, 99=127167, 99.9=127167, 99.99=127167] [UPDATE: Count=6, Max=2660351, Min=106432, Avg=559957.33, 90=197503, 99=2660351, 99.9=2660351, 99.99=2660351] 
2021-09-19 10:54:43:197 150 sec: 762 operations; 3.2 current ops/sec; est completion in 30 minutes [READ: Count=11, Max=92735, Min=49696, Avg=78280.73, 90=91647, 99=92735, 99.9=92735, 99.99=92735] [UPDATE: Count=21, Max=11632639, Min=67136, Avg=696222.48, 90=214399, 99=11632639, 99.9=11632639, 99.99=11632639] 
2021-09-19 10:54:53:197 160 sec: 779 operations; 1.7 current ops/sec; est completion in 31 minutes [READ: Count=13, Max=145919, Min=49056, Avg=91422.77, 90=97727, 99=145919, 99.9=145919, 99.99=145919] [UPDATE: Count=4, Max=1737727, Min=191232, Avg=582000, 90=1737727, 99=1737727, 99.9=1737727, 99.99=1737727] 
