/usr/local/openjdk-11/bin/java -cp /opt/ycsb/slf4j-api-1.7.30.jar:/opt/ycsb/slf4j-simple-1.7.30.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.14.jar:/opt/ycsb/jdbc-binding/conf:/opt/ycsb/conf:/opt/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/opt/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/opt/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/opt/ycsb/lib/HdrHistogram-2.1.4.jar:/opt/ycsb/lib/jackson-core-asl-1.9.4.jar:/opt/ycsb/jdbc-binding/lib/commons-collections-3.2.1.jar:/opt/ycsb/jdbc-binding/lib/jdbc-binding-0.18.0-SNAPSHOT.jar:/opt/ycsb/jdbc-binding/lib/serp-1.13.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-lib-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jms_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-kernel-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jta_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/commons-pool-1.5.4.jar:/opt/ycsb/jdbc-binding/lib/openjpa-jdbc-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.23.jar:/opt/ycsb/jdbc-binding/lib/commons-lang-2.4.jar site.ycsb.Client -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
Command line: -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Adding shard node URL: jdbc:postgresql://10.0.2.5:5432/ycsb
2021-09-17 11:09:28:223 0 sec: 0 operations; est completion in 0 second 
Using shards: 1, batchSize:7000, fetchSize: 3000
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2021-09-17 11:09:38:169 10 sec: 73 operations; 7.3 current ops/sec; est completion in 22 minutes [READ: Count=37, Max=351231, Min=49024, Avg=106478.27, 90=182911, 99=351231, 99.9=351231, 99.99=351231] [UPDATE: Count=36, Max=326911, Min=67584, Avg=150415.11, 90=223743, 99=326911, 99.9=326911, 99.99=326911] 
2021-09-17 11:09:48:169 20 sec: 172 operations; 9.9 current ops/sec; est completion in 19 minutes [READ: Count=46, Max=152959, Min=48992, Avg=77743.3, 90=94399, 99=152959, 99.9=152959, 99.99=152959] [UPDATE: Count=53, Max=224639, Min=49664, Avg=120074.26, 90=166143, 99=219775, 99.9=224639, 99.99=224639] 
2021-09-17 11:09:58:169 30 sec: 274 operations; 10.2 current ops/sec; est completion in 17 minutes [READ: Count=45, Max=147967, Min=49632, Avg=79636.27, 90=92991, 99=147967, 99.9=147967, 99.99=147967] [UPDATE: Count=57, Max=209151, Min=48960, Avg=112170.67, 90=158591, 99=174207, 99.9=209151, 99.99=209151] 
2021-09-17 11:10:08:168 40 sec: 349 operations; 7.5 current ops/sec; est completion in 18 minutes [READ: Count=35, Max=142207, Min=50336, Avg=77707.43, 90=95743, 99=142207, 99.9=142207, 99.99=142207] [UPDATE: Count=40, Max=2093055, Min=51840, Avg=180598, 90=158591, 99=2093055, 99.9=2093055, 99.99=2093055] 
2021-09-17 11:10:18:169 50 sec: 429 operations; 8 current ops/sec; est completion in 18 minutes [READ: Count=34, Max=142975, Min=48608, Avg=72898.35, 90=92351, 99=142975, 99.9=142975, 99.99=142975] [UPDATE: Count=46, Max=2121727, Min=50592, Avg=164059.48, 90=172671, 99=2121727, 99.9=2121727, 99.99=2121727] 
2021-09-17 11:10:28:168 60 sec: 500 operations; 7.1 current ops/sec; est completion in 19 minutes [READ: Count=29, Max=147839, Min=49312, Avg=82179.31, 90=94271, 99=147839, 99.9=147839, 99.99=147839] [UPDATE: Count=42, Max=2633727, Min=49600, Avg=182616, 90=203135, 99=2633727, 99.9=2633727, 99.99=2633727] 
2021-09-17 11:10:38:168 70 sec: 561 operations; 6.1 current ops/sec; est completion in 19 minutes [READ: Count=34, Max=111615, Min=49888, Avg=76888.94, 90=99071, 99=111615, 99.9=111615, 99.99=111615] [UPDATE: Count=27, Max=3115007, Min=52864, Avg=272475.85, 90=159103, 99=3115007, 99.9=3115007, 99.99=3115007] 
2021-09-17 11:10:48:168 80 sec: 666 operations; 10.5 current ops/sec; est completion in 18 minutes [READ: Count=55, Max=109183, Min=50144, Avg=76345.31, 90=97087, 99=100927, 99.9=109183, 99.99=109183] [UPDATE: Count=50, Max=206207, Min=51072, Avg=115700.16, 90=156543, 99=206207, 99.9=206207, 99.99=206207] 
2021-09-17 11:10:58:168 90 sec: 760 operations; 9.4 current ops/sec; est completion in 18 minutes [READ: Count=42, Max=110335, Min=48800, Avg=72448.76, 90=92543, 99=110335, 99.9=110335, 99.99=110335] [UPDATE: Count=52, Max=1166335, Min=50016, Avg=133454.46, 90=167167, 99=204159, 99.9=1166335, 99.99=1166335] 
2021-09-17 11:11:08:169 100 sec: 832 operations; 7.2 current ops/sec; est completion in 18 minutes [READ: Count=38, Max=124991, Min=49408, Avg=71701.05, 90=91839, 99=124991, 99.9=124991, 99.99=124991] [UPDATE: Count=34, Max=3627007, Min=56384, Avg=214352.47, 90=155775, 99=3627007, 99.9=3627007, 99.99=3627007] 
2021-09-17 11:11:18:169 110 sec: 885 operations; 5.3 current ops/sec; est completion in 18 minutes [READ: Count=19, Max=124799, Min=49120, Avg=71092.21, 90=98943, 99=124799, 99.9=124799, 99.99=124799] [UPDATE: Count=34, Max=2603007, Min=51872, Avg=188090.82, 90=168063, 99=2603007, 99.9=2603007, 99.99=2603007] 
