/usr/local/openjdk-11/bin/java -cp /opt/ycsb/slf4j-api-1.7.30.jar:/opt/ycsb/slf4j-simple-1.7.30.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.14.jar:/opt/ycsb/jdbc-binding/conf:/opt/ycsb/conf:/opt/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/opt/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/opt/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/opt/ycsb/lib/HdrHistogram-2.1.4.jar:/opt/ycsb/lib/jackson-core-asl-1.9.4.jar:/opt/ycsb/jdbc-binding/lib/commons-collections-3.2.1.jar:/opt/ycsb/jdbc-binding/lib/jdbc-binding-0.18.0-SNAPSHOT.jar:/opt/ycsb/jdbc-binding/lib/serp-1.13.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-lib-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jms_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-kernel-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jta_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/commons-pool-1.5.4.jar:/opt/ycsb/jdbc-binding/lib/openjpa-jdbc-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.23.jar:/opt/ycsb/jdbc-binding/lib/commons-lang-2.4.jar site.ycsb.Client -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
Command line: -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Adding shard node URL: jdbc:postgresql://10.0.2.5:5432/ycsb
2021-09-17 14:34:09:040 0 sec: 0 operations; est completion in 0 second 
Using shards: 1, batchSize:7000, fetchSize: 3000
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2021-09-17 14:34:18:990 10 sec: 76 operations; 7.6 current ops/sec; est completion in 21 minutes [READ: Count=36, Max=354303, Min=51264, Avg=97048, 90=114367, 99=354303, 99.9=354303, 99.99=354303] [UPDATE: Count=40, Max=272127, Min=69952, Avg=146834.4, 90=207359, 99=272127, 99.9=272127, 99.99=272127] 
2021-09-17 14:34:28:989 20 sec: 134 operations; 5.8 current ops/sec; est completion in 24 minutes [READ: Count=32, Max=124351, Min=50368, Avg=71144, 90=91263, 99=124351, 99.9=124351, 99.99=124351] [UPDATE: Count=26, Max=3772415, Min=53472, Avg=296083.69, 90=152191, 99=3772415, 99.9=3772415, 99.99=3772415] 
2021-09-17 14:34:38:989 30 sec: 212 operations; 7.8 current ops/sec; est completion in 23 minutes [READ: Count=39, Max=160383, Min=50144, Avg=76381.13, 90=92991, 99=160383, 99.9=160383, 99.99=160383] [UPDATE: Count=39, Max=2631679, Min=52256, Avg=178452.92, 90=169215, 99=2631679, 99.9=2631679, 99.99=2631679] 
2021-09-17 14:34:48:989 40 sec: 300 operations; 8.8 current ops/sec; est completion in 21 minutes [READ: Count=46, Max=103743, Min=49568, Avg=71729.04, 90=92671, 99=103743, 99.9=103743, 99.99=103743] [UPDATE: Count=42, Max=2010111, Min=51744, Avg=158796.57, 90=166527, 99=2010111, 99.9=2010111, 99.99=2010111] 
2021-09-17 14:34:58:989 50 sec: 340 operations; 4 current ops/sec; est completion in 23 minutes [READ: Count=15, Max=146175, Min=47968, Avg=79347.2, 90=144767, 99=146175, 99.9=146175, 99.99=146175] [UPDATE: Count=26, Max=6066175, Min=51104, Avg=340972.31, 90=172671, 99=6066175, 99.9=6066175, 99.99=6066175] 
2021-09-17 14:35:08:989 60 sec: 420 operations; 8 current ops/sec; est completion in 22 minutes [READ: Count=43, Max=129855, Min=49568, Avg=78241.12, 90=93695, 99=129855, 99.9=129855, 99.99=129855] [UPDATE: Count=36, Max=204415, Min=50240, Avg=115094.22, 90=160895, 99=204415, 99.9=204415, 99.99=204415] 
2021-09-17 14:35:18:989 70 sec: 461 operations; 4.1 current ops/sec; est completion in 24 minutes [READ: Count=19, Max=8577023, Min=50176, Avg=523968, 90=94399, 99=8577023, 99.9=8577023, 99.99=8577023] [UPDATE: Count=22, Max=171775, Min=61632, Avg=112080.73, 90=167295, 99=171775, 99.9=171775, 99.99=171775] 
2021-09-17 14:35:28:989 80 sec: 522 operations; 6.1 current ops/sec; est completion in 24 minutes [READ: Count=37, Max=121919, Min=49600, Avg=68600.65, 90=90623, 99=121919, 99.9=121919, 99.99=121919] [UPDATE: Count=24, Max=207743, Min=52160, Avg=124703.33, 90=167167, 99=207743, 99.9=207743, 99.99=207743] 
2021-09-17 14:35:38:989 90 sec: 587 operations; 6.5 current ops/sec; est completion in 24 minutes [READ: Count=32, Max=100095, Min=47936, Avg=73011.5, 90=90623, 99=100095, 99.9=100095, 99.99=100095] [UPDATE: Count=33, Max=5255167, Min=55456, Avg=274566.79, 90=210943, 99=5255167, 99.9=5255167, 99.99=5255167] 
2021-09-17 14:35:48:989 100 sec: 673 operations; 8.6 current ops/sec; est completion in 23 minutes [READ: Count=43, Max=98751, Min=48096, Avg=74483.35, 90=93055, 99=98751, 99.9=98751, 99.99=98751] [UPDATE: Count=43, Max=3784703, Min=52704, Avg=229868.65, 90=173183, 99=3784703, 99.9=3784703, 99.99=3784703] 
2021-09-17 14:35:58:989 110 sec: 722 operations; 4.9 current ops/sec; est completion in 23 minutes [READ: Count=21, Max=142463, Min=48672, Avg=80667.43, 90=95871, 99=142463, 99.9=142463, 99.99=142463] [UPDATE: Count=28, Max=3565567, Min=52064, Avg=228932, 90=144127, 99=3565567, 99.9=3565567, 99.99=3565567] 
