/usr/local/openjdk-11/bin/java -cp /opt/ycsb/slf4j-api-1.7.30.jar:/opt/ycsb/slf4j-simple-1.7.30.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.14.jar:/opt/ycsb/jdbc-binding/conf:/opt/ycsb/conf:/opt/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/opt/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/opt/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/opt/ycsb/lib/HdrHistogram-2.1.4.jar:/opt/ycsb/lib/jackson-core-asl-1.9.4.jar:/opt/ycsb/jdbc-binding/lib/commons-collections-3.2.1.jar:/opt/ycsb/jdbc-binding/lib/jdbc-binding-0.18.0-SNAPSHOT.jar:/opt/ycsb/jdbc-binding/lib/serp-1.13.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-lib-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jms_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-kernel-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jta_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/commons-pool-1.5.4.jar:/opt/ycsb/jdbc-binding/lib/openjpa-jdbc-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.23.jar:/opt/ycsb/jdbc-binding/lib/commons-lang-2.4.jar site.ycsb.Client -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
Command line: -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Adding shard node URL: jdbc:postgresql://10.0.2.5:5432/ycsb
2021-09-19 05:29:12:156 0 sec: 0 operations; est completion in 0 second 
Using shards: 1, batchSize:7000, fetchSize: 3000
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2021-09-19 05:29:22:103 10 sec: 64 operations; 6.4 current ops/sec; est completion in 25 minutes [READ: Count=32, Max=286975, Min=49472, Avg=109240.5, 90=197887, 99=286975, 99.9=286975, 99.99=286975] [UPDATE: Count=33, Max=362239, Min=90752, Avg=178726.79, 90=229631, 99=362239, 99.9=362239, 99.99=362239] 
2021-09-19 05:29:32:102 20 sec: 146 operations; 8.2 current ops/sec; est completion in 22 minutes [READ: Count=36, Max=202879, Min=48864, Avg=92249.78, 90=152319, 99=202879, 99.9=202879, 99.99=202879] [UPDATE: Count=45, Max=210431, Min=50592, Avg=146427.02, 90=206719, 99=210431, 99.9=210431, 99.99=210431] 
2021-09-19 05:29:42:102 30 sec: 225 operations; 7.9 current ops/sec; est completion in 21 minutes [READ: Count=42, Max=203135, Min=48576, Avg=93699.81, 90=169983, 99=203135, 99.9=203135, 99.99=203135] [UPDATE: Count=37, Max=222463, Min=70336, Avg=163398.92, 90=205567, 99=222463, 99.9=222463, 99.99=222463] 
2021-09-19 05:29:52:102 40 sec: 284 operations; 5.9 current ops/sec; est completion in 22 minutes [READ: Count=35, Max=186879, Min=49344, Avg=83928.23, 90=113663, 99=186879, 99.9=186879, 99.99=186879] [UPDATE: Count=24, Max=2291711, Min=87360, Avg=262444, 90=216703, 99=2291711, 99.9=2291711, 99.99=2291711] 
2021-09-19 05:30:02:102 50 sec: 284 operations; 0 current ops/sec; est completion in 28 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-19 05:30:12:102 60 sec: 304 operations; 2 current ops/sec; est completion in 31 minutes [READ: Count=14, Max=107903, Min=48448, Avg=80604.57, 90=93503, 99=107903, 99.9=107903, 99.99=107903] [UPDATE: Count=6, Max=12206079, Min=141824, Avg=3259541.33, 90=6668287, 99=12206079, 99.9=12206079, 99.99=12206079] 
2021-09-19 05:30:22:102 70 sec: 352 operations; 4.8 current ops/sec; est completion in 31 minutes [READ: Count=23, Max=145279, Min=47520, Avg=70779.83, 90=91327, 99=145279, 99.9=145279, 99.99=145279] [UPDATE: Count=25, Max=3395583, Min=65088, Avg=296766.08, 90=215039, 99=3395583, 99.9=3395583, 99.99=3395583] 
2021-09-19 05:30:32:102 80 sec: 401 operations; 4.9 current ops/sec; est completion in 31 minutes [READ: Count=21, Max=153727, Min=47168, Avg=69200, 90=90687, 99=153727, 99.9=153727, 99.99=153727] [UPDATE: Count=28, Max=5664767, Min=50016, Avg=340669.14, 90=189311, 99=5664767, 99.9=5664767, 99.99=5664767] 
2021-09-19 05:30:42:102 90 sec: 429 operations; 2.8 current ops/sec; est completion in 33 minutes [READ: Count=12, Max=91711, Min=48864, Avg=71449.33, 90=90751, 99=91711, 99.9=91711, 99.99=91711] [UPDATE: Count=16, Max=6336511, Min=87104, Avg=525790, 90=205183, 99=6336511, 99.9=6336511, 99.99=6336511] 
2021-09-19 05:30:52:102 100 sec: 492 operations; 6.3 current ops/sec; est completion in 32 minutes [READ: Count=34, Max=197631, Min=48544, Avg=81010.35, 90=93631, 99=197631, 99.9=197631, 99.99=197631] [UPDATE: Count=29, Max=2672639, Min=97088, Avg=274020.41, 90=207743, 99=2672639, 99.9=2672639, 99.99=2672639] 
2021-09-19 05:31:02:102 110 sec: 531 operations; 3.9 current ops/sec; est completion in 32 minutes [READ: Count=19, Max=108671, Min=48832, Avg=70476.63, 90=91967, 99=108671, 99.9=108671, 99.99=108671] [UPDATE: Count=20, Max=6021119, Min=67136, Avg=426747.2, 90=209151, 99=6021119, 99.9=6021119, 99.99=6021119] 
