/usr/local/openjdk-11/bin/java -cp /opt/ycsb/slf4j-api-1.7.30.jar:/opt/ycsb/slf4j-simple-1.7.30.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.14.jar:/opt/ycsb/jdbc-binding/conf:/opt/ycsb/conf:/opt/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/opt/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/opt/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/opt/ycsb/lib/HdrHistogram-2.1.4.jar:/opt/ycsb/lib/jackson-core-asl-1.9.4.jar:/opt/ycsb/jdbc-binding/lib/commons-collections-3.2.1.jar:/opt/ycsb/jdbc-binding/lib/jdbc-binding-0.18.0-SNAPSHOT.jar:/opt/ycsb/jdbc-binding/lib/serp-1.13.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-lib-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jms_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-kernel-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jta_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/commons-pool-1.5.4.jar:/opt/ycsb/jdbc-binding/lib/openjpa-jdbc-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.23.jar:/opt/ycsb/jdbc-binding/lib/commons-lang-2.4.jar site.ycsb.Client -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
Command line: -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Adding shard node URL: jdbc:postgresql://10.0.2.5:5432/ycsb
2021-09-19 14:51:28:076 0 sec: 0 operations; est completion in 0 second 
Using shards: 1, batchSize:7000, fetchSize: 3000
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2021-09-19 14:51:38:023 10 sec: 61 operations; 6.1 current ops/sec; est completion in 27 minutes [READ: Count=28, Max=324607, Min=50368, Avg=95872.57, 90=117567, 99=324607, 99.9=324607, 99.99=324607] [UPDATE: Count=33, Max=1198079, Min=61952, Avg=202386.91, 90=256639, 99=1198079, 99.9=1198079, 99.99=1198079] 
2021-09-19 14:51:48:023 20 sec: 122 operations; 6.1 current ops/sec; est completion in 27 minutes [READ: Count=33, Max=197375, Min=49472, Avg=89827.39, 90=115391, 99=197375, 99.9=197375, 99.99=197375] [UPDATE: Count=28, Max=1878015, Min=91840, Avg=224626.29, 90=208383, 99=1878015, 99.9=1878015, 99.99=1878015] 
2021-09-19 14:51:58:022 30 sec: 151 operations; 2.9 current ops/sec; est completion in 32 minutes [READ: Count=15, Max=134527, Min=49984, Avg=81810.13, 90=101695, 99=134527, 99.9=134527, 99.99=134527] [UPDATE: Count=14, Max=2570239, Min=92928, Avg=312592, 90=212223, 99=2570239, 99.9=2570239, 99.99=2570239] 
2021-09-19 14:52:08:023 40 sec: 151 operations; 0 current ops/sec; est completion in 43 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-19 14:52:18:022 50 sec: 193 operations; 4.2 current ops/sec; est completion in 42 minutes [READ: Count=20, Max=188159, Min=48864, Avg=81456, 90=102527, 99=188159, 99.9=188159, 99.99=188159] [UPDATE: Count=22, Max=20250623, Min=60352, Avg=1066959.27, 90=218751, 99=20250623, 99.9=20250623, 99.99=20250623] 
2021-09-19 14:52:28:022 60 sec: 237 operations; 4.4 current ops/sec; est completion in 41 minutes [READ: Count=25, Max=193919, Min=48384, Avg=87384.96, 90=134271, 99=193919, 99.9=193919, 99.99=193919] [UPDATE: Count=19, Max=4763647, Min=81920, Avg=398903.58, 90=209791, 99=4763647, 99.9=4763647, 99.99=4763647] 
2021-09-19 14:52:38:022 70 sec: 268 operations; 3.1 current ops/sec; est completion in 42 minutes [READ: Count=15, Max=130559, Min=50336, Avg=79105.07, 90=104255, 99=130559, 99.9=130559, 99.99=130559] [UPDATE: Count=16, Max=5582847, Min=71104, Avg=488744, 90=206463, 99=5582847, 99.9=5582847, 99.99=5582847] 
2021-09-19 14:52:48:022 80 sec: 290 operations; 2.2 current ops/sec; est completion in 44 minutes [READ: Count=11, Max=185215, Min=50944, Avg=98427.64, 90=148095, 99=185215, 99.9=185215, 99.99=185215] [UPDATE: Count=11, Max=3397631, Min=109888, Avg=463549.09, 90=227711, 99=3397631, 99.9=3397631, 99.99=3397631] 
2021-09-19 14:52:58:022 90 sec: 300 operations; 1 current ops/sec; est completion in 48 minutes [READ: Count=5, Max=111231, Min=49568, Avg=72272, 90=111231, 99=111231, 99.9=111231, 99.99=111231] [UPDATE: Count=5, Max=14139391, Min=134016, Avg=2942310.4, 90=14139391, 99=14139391, 99.9=14139391, 99.99=14139391] 
2021-09-19 14:53:08:023 100 sec: 378 operations; 7.8 current ops/sec; est completion in 42 minutes [READ: Count=34, Max=206975, Min=50688, Avg=99089.88, 90=145407, 99=206975, 99.9=206975, 99.99=206975] [UPDATE: Count=44, Max=228351, Min=61664, Avg=148715.27, 90=208383, 99=228351, 99.9=228351, 99.99=228351] 
2021-09-19 14:53:18:022 110 sec: 413 operations; 3.5 current ops/sec; est completion in 42 minutes [READ: Count=18, Max=200703, Min=50496, Avg=88924.44, 90=99455, 99=200703, 99.9=200703, 99.99=200703] [UPDATE: Count=17, Max=5906431, Min=73536, Avg=496722.82, 90=204031, 99=5906431, 99.9=5906431, 99.99=5906431] 
2021-09-19 14:53:28:022 120 sec: 479 operations; 6.6 current ops/sec; est completion in 39 minutes [READ: Count=39, Max=181631, Min=48224, Avg=79333.74, 90=96767, 99=181631, 99.9=181631, 99.99=181631] [UPDATE: Count=27, Max=2643967, Min=90240, Avg=254659.56, 90=213631, 99=2643967, 99.9=2643967, 99.99=2643967] 
2021-09-19 14:53:38:022 130 sec: 536 operations; 5.7 current ops/sec; est completion in 38 minutes [READ: Count=31, Max=198015, Min=47936, Avg=90833.55, 90=156543, 99=198015, 99.9=198015, 99.99=198015] [UPDATE: Count=26, Max=3317759, Min=79040, Avg=277393.23, 90=204671, 99=3317759, 99.9=3317759, 99.99=3317759] 
2021-09-19 14:53:48:023 140 sec: 610 operations; 7.4 current ops/sec; est completion in 35 minutes [READ: Count=35, Max=206719, Min=50048, Avg=90537.14, 90=130047, 99=206719, 99.9=206719, 99.99=206719] [UPDATE: Count=39, Max=1236991, Min=86976, Avg=172655.59, 90=205439, 99=1236991, 99.9=1236991, 99.99=1236991] 
2021-09-19 14:53:58:023 150 sec: 653 operations; 4.3 current ops/sec; est completion in 35 minutes [READ: Count=21, Max=126527, Min=49184, Avg=75978.67, 90=92351, 99=126527, 99.9=126527, 99.99=126527] [UPDATE: Count=22, Max=207999, Min=102016, Avg=147940.36, 90=205823, 99=207999, 99.9=207999, 99.99=207999] 
2021-09-19 14:54:08:022 160 sec: 694 operations; 4.1 current ops/sec; est completion in 35 minutes [READ: Count=19, Max=100479, Min=49152, Avg=69765.05, 90=91263, 99=100479, 99.9=100479, 99.99=100479] [UPDATE: Count=22, Max=9830399, Min=95936, Avg=597265.45, 90=210943, 99=9830399, 99.9=9830399, 99.99=9830399] 
2021-09-19 14:54:18:023 170 sec: 773 operations; 7.9 current ops/sec; est completion in 33 minutes [READ: Count=43, Max=195583, Min=47616, Avg=85514.42, 90=121471, 99=195583, 99.9=195583, 99.99=195583] [UPDATE: Count=36, Max=1953791, Min=82240, Avg=192833.78, 90=204159, 99=1953791, 99.9=1953791, 99.99=1953791] 
2021-09-19 14:54:28:022 180 sec: 824 operations; 5.1 current ops/sec; est completion in 33 minutes [READ: Count=25, Max=182399, Min=48224, Avg=88583.04, 90=130623, 99=182399, 99.9=182399, 99.99=182399] [UPDATE: Count=26, Max=3282943, Min=89600, Avg=302983.38, 90=203135, 99=3282943, 99.9=3282943, 99.99=3282943] 
2021-09-19 14:54:38:022 190 sec: 855 operations; 3.1 current ops/sec; est completion in 33 minutes [READ: Count=16, Max=193791, Min=49760, Avg=102939, 90=149503, 99=193791, 99.9=193791, 99.99=193791] [UPDATE: Count=15, Max=6225919, Min=60096, Avg=555576.53, 90=205695, 99=6225919, 99.9=6225919, 99.99=6225919] 
2021-09-19 14:54:48:022 200 sec: 923 operations; 6.8 current ops/sec; est completion in 32 minutes [READ: Count=30, Max=157823, Min=50592, Avg=77088, 90=124991, 99=157823, 99.9=157823, 99.99=157823] [UPDATE: Count=38, Max=2785279, Min=57568, Avg=201922.95, 90=203519, 99=2785279, 99.9=2785279, 99.99=2785279] 
2021-09-19 14:54:58:022 210 sec: 983 operations; 6 current ops/sec; est completion in 32 minutes [READ: Count=27, Max=127871, Min=49312, Avg=78907.85, 90=104511, 99=127871, 99.9=127871, 99.99=127871] [UPDATE: Count=33, Max=207231, Min=58720, Avg=142485.82, 90=201983, 99=207231, 99.9=207231, 99.99=207231] 
2021-09-19 14:55:08:022 220 sec: 1039 operations; 5.6 current ops/sec; est completion in 31 minutes [READ: Count=29, Max=135295, Min=48736, Avg=77552, 90=94271, 99=135295, 99.9=135295, 99.99=135295] [UPDATE: Count=27, Max=6868991, Min=91136, Avg=401595.26, 90=210687, 99=6868991, 99.9=6868991, 99.99=6868991] 
2021-09-19 14:55:18:022 230 sec: 1081 operations; 4.2 current ops/sec; est completion in 31 minutes [READ: Count=21, Max=147327, Min=49600, Avg=82208, 90=94399, 99=147327, 99.9=147327, 99.99=147327] [UPDATE: Count=21, Max=5214207, Min=96128, Avg=394779.43, 90=205567, 99=5214207, 99.9=5214207, 99.99=5214207] 
2021-09-19 14:55:28:023 240 sec: 1145 operations; 6.4 current ops/sec; est completion in 30 minutes [READ: Count=33, Max=195455, Min=47712, Avg=88981.82, 90=130943, 99=195455, 99.9=195455, 99.99=195455] [UPDATE: Count=31, Max=2564095, Min=70720, Avg=228503.74, 90=206207, 99=2564095, 99.9=2564095, 99.99=2564095] 
2021-09-19 14:55:38:022 250 sec: 1190 operations; 4.5 current ops/sec; est completion in 30 minutes [READ: Count=27, Max=182399, Min=50432, Avg=88542.81, 90=122431, 99=182399, 99.9=182399, 99.99=182399] [UPDATE: Count=18, Max=209663, Min=96960, Avg=161063.11, 90=206975, 99=209663, 99.9=209663, 99.99=209663] 
2021-09-19 14:55:48:022 260 sec: 1211 operations; 2.1 current ops/sec; est completion in 31 minutes [READ: Count=9, Max=144255, Min=49888, Avg=85991.11, 90=101823, 99=144255, 99.9=144255, 99.99=144255] [UPDATE: Count=12, Max=12402687, Min=88000, Avg=1157397.33, 90=203007, 99=12402687, 99.9=12402687, 99.99=12402687] 
2021-09-19 14:55:58:022 270 sec: 1294 operations; 8.3 current ops/sec; est completion in 30 minutes [READ: Count=44, Max=195839, Min=49312, Avg=91497.82, 90=155519, 99=195839, 99.9=195839, 99.99=195839] [UPDATE: Count=39, Max=212607, Min=55648, Avg=153858.46, 90=203007, 99=212607, 99.9=212607, 99.99=212607] 
2021-09-19 14:56:08:022 280 sec: 1295 operations; 0.1 current ops/sec; est completion in 31 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=1, Max=203903, Min=203776, Avg=203840, 90=203903, 99=203903, 99.9=203903, 99.99=203903] 
2021-09-19 14:56:18:023 290 sec: 1336 operations; 4.1 current ops/sec; est completion in 31 minutes [READ: Count=18, Max=10813439, Min=49312, Avg=680998.22, 90=117823, 99=10813439, 99.9=10813439, 99.99=10813439] [UPDATE: Count=23, Max=218623, Min=86592, Avg=147106.78, 90=194815, 99=218623, 99.9=218623, 99.99=218623] 
