/usr/local/openjdk-11/bin/java -cp /opt/ycsb/slf4j-api-1.7.30.jar:/opt/ycsb/slf4j-simple-1.7.30.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.14.jar:/opt/ycsb/jdbc-binding/conf:/opt/ycsb/conf:/opt/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/opt/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/opt/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/opt/ycsb/lib/HdrHistogram-2.1.4.jar:/opt/ycsb/lib/jackson-core-asl-1.9.4.jar:/opt/ycsb/jdbc-binding/lib/commons-collections-3.2.1.jar:/opt/ycsb/jdbc-binding/lib/jdbc-binding-0.18.0-SNAPSHOT.jar:/opt/ycsb/jdbc-binding/lib/serp-1.13.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-lib-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jms_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-kernel-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jta_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/commons-pool-1.5.4.jar:/opt/ycsb/jdbc-binding/lib/openjpa-jdbc-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.23.jar:/opt/ycsb/jdbc-binding/lib/commons-lang-2.4.jar site.ycsb.Client -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -load
Command line: -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -load
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Adding shard node URL: jdbc:postgresql://10.0.2.5:5432/ycsb?reWriteBatchedInserts=true
2021-09-18 02:46:40:020 0 sec: 0 operations; est completion in 0 second 
Using shards: 1, batchSize:7000, fetchSize: 3000
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2021-09-18 02:46:49:971 10 sec: 6999 operations; 699.69 current ops/sec; est completion in 23 minutes [INSERT: Count=6999, Max=11631, Min=6, Avg=21.7, 90=25, 99=154, 99.9=544, 99.99=11543] 
2021-09-18 02:46:59:968 20 sec: 6999 operations; 0 current ops/sec; est completion in 47 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:47:09:968 30 sec: 6999 operations; 0 current ops/sec; est completion in 1 hour 10 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:47:19:968 40 sec: 6999 operations; 0 current ops/sec; est completion in 1 hour 34 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:47:29:968 50 sec: 6999 operations; 0 current ops/sec; est completion in 1 hour 58 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:47:39:968 60 sec: 6999 operations; 0 current ops/sec; est completion in 2 hours 21 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:47:49:968 70 sec: 13999 operations; 700 current ops/sec; est completion in 1 hour 22 minutes [INSERT: Count=7000, Max=59867135, Min=6, Avg=8557.06, 90=8, 99=31, 99.9=41, 99.99=210] 
2021-09-18 02:47:59:968 80 sec: 13999 operations; 0 current ops/sec; est completion in 1 hour 33 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:48:09:968 90 sec: 13999 operations; 0 current ops/sec; est completion in 1 hour 45 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:48:19:968 100 sec: 13999 operations; 0 current ops/sec; est completion in 1 hour 57 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:48:29:968 110 sec: 13999 operations; 0 current ops/sec; est completion in 2 hours 9 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:48:39:968 120 sec: 20999 operations; 700 current ops/sec; est completion in 1 hour 33 minutes [INSERT: Count=7000, Max=56492031, Min=5, Avg=8076.43, 90=6, 99=24, 99.9=34, 99.99=14839] 
2021-09-18 02:48:49:968 130 sec: 20999 operations; 0 current ops/sec; est completion in 1 hour 41 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:48:59:968 140 sec: 20999 operations; 0 current ops/sec; est completion in 1 hour 48 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:49:09:968 150 sec: 20999 operations; 0 current ops/sec; est completion in 1 hour 56 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:49:19:968 160 sec: 20999 operations; 0 current ops/sec; est completion in 2 hours 4 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:49:29:968 170 sec: 20999 operations; 0 current ops/sec; est completion in 2 hours 12 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:49:39:968 180 sec: 20999 operations; 0 current ops/sec; est completion in 2 hours 19 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:49:49:968 190 sec: 27999 operations; 700 current ops/sec; est completion in 1 hour 49 minutes [INSERT: Count=7000, Max=67305471, Min=5, Avg=9616.2, 90=6, 99=22, 99.9=35, 99.99=83] 
2021-09-18 02:49:59:968 200 sec: 27999 operations; 0 current ops/sec; est completion in 1 hour 55 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:50:09:968 210 sec: 27999 operations; 0 current ops/sec; est completion in 2 hours 1 minute [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:50:19:968 220 sec: 27999 operations; 0 current ops/sec; est completion in 2 hours 7 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:50:29:968 230 sec: 27999 operations; 0 current ops/sec; est completion in 2 hours 13 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:50:39:968 240 sec: 27999 operations; 0 current ops/sec; est completion in 2 hours 18 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:50:49:968 250 sec: 34999 operations; 700 current ops/sec; est completion in 1 hour 54 minutes [INSERT: Count=7000, Max=64356351, Min=5, Avg=9203.3, 90=8, 99=23, 99.9=100, 99.99=12607] 
2021-09-18 02:50:59:968 260 sec: 34999 operations; 0 current ops/sec; est completion in 1 hour 59 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:51:09:968 270 sec: 34999 operations; 0 current ops/sec; est completion in 2 hours 4 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:51:19:968 280 sec: 34999 operations; 0 current ops/sec; est completion in 2 hours 8 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:51:29:968 290 sec: 34999 operations; 0 current ops/sec; est completion in 2 hours 13 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:51:39:968 300 sec: 34999 operations; 0 current ops/sec; est completion in 2 hours 17 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:51:49:968 310 sec: 34999 operations; 0 current ops/sec; est completion in 2 hours 22 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:51:59:968 320 sec: 34999 operations; 0 current ops/sec; est completion in 2 hours 27 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:52:09:968 330 sec: 34999 operations; 0 current ops/sec; est completion in 2 hours 31 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:52:19:968 340 sec: 41999 operations; 700 current ops/sec; est completion in 2 hours 9 minutes [INSERT: Count=7000, Max=83427327, Min=5, Avg=11920.82, 90=6, 99=23, 99.9=43, 99.99=7395] 
2021-09-18 02:52:29:968 350 sec: 41999 operations; 0 current ops/sec; est completion in 2 hours 13 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:52:39:968 360 sec: 41999 operations; 0 current ops/sec; est completion in 2 hours 16 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:52:49:968 370 sec: 41999 operations; 0 current ops/sec; est completion in 2 hours 20 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:52:59:968 380 sec: 41999 operations; 0 current ops/sec; est completion in 2 hours 24 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:53:09:968 390 sec: 41999 operations; 0 current ops/sec; est completion in 2 hours 28 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:53:19:968 400 sec: 41999 operations; 0 current ops/sec; est completion in 2 hours 32 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:53:29:968 410 sec: 41999 operations; 0 current ops/sec; est completion in 2 hours 35 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:53:39:968 420 sec: 48999 operations; 700 current ops/sec; est completion in 2 hours 15 minutes [INSERT: Count=7000, Max=77856767, Min=5, Avg=11125.96, 90=7, 99=23, 99.9=37, 99.99=12063] 
2021-09-18 02:53:49:968 430 sec: 48999 operations; 0 current ops/sec; est completion in 2 hours 19 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:53:59:968 440 sec: 48999 operations; 0 current ops/sec; est completion in 2 hours 22 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:54:09:968 450 sec: 48999 operations; 0 current ops/sec; est completion in 2 hours 25 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:54:19:968 460 sec: 48999 operations; 0 current ops/sec; est completion in 2 hours 28 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:54:29:968 470 sec: 48999 operations; 0 current ops/sec; est completion in 2 hours 32 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:54:39:968 480 sec: 48999 operations; 0 current ops/sec; est completion in 2 hours 35 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:54:49:968 490 sec: 48999 operations; 0 current ops/sec; est completion in 2 hours 38 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:54:59:968 500 sec: 48999 operations; 0 current ops/sec; est completion in 2 hours 41 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-18 02:55:09:968 510 sec: 55999 operations; 700 current ops/sec; est completion in 2 hours 23 minutes [INSERT: Count=7000, Max=96141311, Min=5, Avg=13738.43, 90=9, 99=11, 99.9=26, 99.99=12775] 
2021-09-18 02:55:19:968 520 sec: 55999 operations; 0 current ops/sec; est completion in 2 hours 26 minutes [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
